State|County|ID| Polygon Point Coordinates
MD|Carroll|24|-77.223332,39.665773 -77.223332,39.658515 -77.232364,39.658515 -77.232364,39.665773 -77.223332,39.665773
MD|Carroll|25|-77.223332,39.658515 -77.223332,39.651257 -77.232364,39.651257 -77.232364,39.658515 -77.223332,39.658515
MD|Carroll|26|-77.232364,39.651257 -77.232364,39.644 -77.241396,39.644 -77.241396,39.651257 -77.232364,39.651257
MD|Carroll|27|-77.232364,39.644 -77.232364,39.636742 -77.241396,39.636742 -77.241396,39.644 -77.232364,39.644
MD|Carroll|28|-77.223332,39.651257 -77.223332,39.644 -77.232364,39.644 -77.232364,39.651257 -77.223332,39.651257
MD|Carroll|29|-77.223332,39.644 -77.223332,39.636742 -77.232364,39.636742 -77.232364,39.644 -77.223332,39.644
MD|Carroll|30|-77.210572,39.719934 -77.210572,39.710473 -77.223332,39.710473 -77.223332,39.710538 -77.216194,39.713013 -77.217094,39.719913 -77.210572,39.719934
MD|Carroll|31|-77.210572,39.710473 -77.210572,39.705335 -77.223332,39.705335 -77.223332,39.710473 -77.210572,39.710473
MD|Carroll|32|-77.210572,39.705335 -77.210572,39.696777 -77.219524,39.696777 -77.2155,39.698513 -77.216995,39.701912 -77.223332,39.7049 -77.223332,39.705335 -77.210572,39.705335
MD|Carroll|33|-77.199258,39.719971 -77.199258,39.714159 -77.210572,39.714159 -77.210572,39.719934 -77.199258,39.719971
MD|Carroll|34|-77.199258,39.714159 -77.199258,39.708365 -77.210572,39.708365 -77.210572,39.714159 -77.199258,39.714159
MD|Carroll|35|-77.199258,39.708365 -77.199258,39.702571 -77.210572,39.702571 -77.210572,39.708365 -77.199258,39.708365
MD|Carroll|36|-77.199258,39.702571 -77.199258,39.696777 -77.210572,39.696777 -77.210572,39.702571 -77.199258,39.702571
MD|Carroll|37|-77.212921,39.696777 -77.212921,39.69018 -77.223332,39.69018 -77.223332,39.695135 -77.219524,39.696777 -77.212921,39.696777
MD|Carroll|38|-77.212921,39.69018 -77.212921,39.683883 -77.223332,39.683883 -77.223332,39.69018 -77.212921,39.69018
MD|Carroll|39|-77.212921,39.683883 -77.212921,39.677586 -77.223332,39.677586 -77.223332,39.683883 -77.212921,39.683883
MD|Carroll|40|-77.212921,39.696777 -77.206089,39.696777 -77.206089,39.687182 -77.212921,39.687182 -77.212921,39.696777
MD|Carroll|41|-77.206089,39.696777 -77.199258,39.696777 -77.199258,39.687182 -77.206089,39.687182 -77.206089,39.696777
MD|Carroll|42|-77.212921,39.687182 -77.206089,39.687182 -77.206089,39.677586 -77.212921,39.677586 -77.212921,39.687182
MD|Carroll|43|-77.206089,39.687182 -77.199258,39.687182 -77.199258,39.677586 -77.206089,39.677586 -77.206089,39.687182
MD|Carroll|44|-77.213014,39.677586 -77.213014,39.671233 -77.223332,39.671233 -77.223332,39.677586 -77.213014,39.677586
MD|Carroll|45|-77.213014,39.671233 -77.213014,39.664879 -77.223332,39.664879 -77.223332,39.671233 -77.213014,39.671233
MD|Carroll|46|-77.213014,39.664879 -77.213014,39.658525 -77.223332,39.658525 -77.223332,39.664879 -77.213014,39.664879
MD|Carroll|47|-77.213014,39.677586 -77.206136,39.677586 -77.206136,39.668056 -77.213014,39.668056 -77.213014,39.677586
MD|Carroll|48|-77.206136,39.677586 -77.199258,39.677586 -77.199258,39.668056 -77.206136,39.668056 -77.206136,39.677586
MD|Carroll|49|-77.213014,39.668056 -77.206136,39.668056 -77.206136,39.658525 -77.213014,39.658525 -77.213014,39.668056
MD|Carroll|50|-77.206136,39.668056 -77.199258,39.668056 -77.199258,39.658525 -77.206136,39.658525 -77.206136,39.668056
MD|Carroll|51|-77.223332,39.658525 -77.217313,39.658525 -77.217313,39.647634 -77.223332,39.647634 -77.223332,39.658525
MD|Carroll|52|-77.217313,39.658525 -77.211295,39.658525 -77.211295,39.647634 -77.217313,39.647634 -77.217313,39.658525
MD|Carroll|53|-77.223332,39.647634 -77.217313,39.647634 -77.217313,39.636742 -77.223332,39.636742 -77.223332,39.647634
MD|Carroll|54|-77.217313,39.647634 -77.211295,39.647634 -77.211295,39.636742 -77.217313,39.636742 -77.217313,39.647634
MD|Carroll|55|-77.211295,39.658525 -77.205276,39.658525 -77.205276,39.647634 -77.211295,39.647634 -77.211295,39.658525
MD|Carroll|56|-77.205276,39.658525 -77.199258,39.658525 -77.199258,39.647634 -77.205276,39.647634 -77.205276,39.658525
MD|Carroll|57|-77.211295,39.647634 -77.205276,39.647634 -77.205276,39.636742 -77.211295,39.636742 -77.211295,39.647634
MD|Carroll|58|-77.205276,39.647634 -77.199258,39.647634 -77.199258,39.636742 -77.205276,39.636742 -77.205276,39.647634
MD|Carroll|59|-77.310194,39.636742 -77.302474,39.636742 -77.302474,39.625429 -77.304794,39.626312 -77.309395,39.630611 -77.310097,39.636513 -77.310194,39.636742
MD|Carroll|60|-77.302474,39.636742 -77.298937,39.636742 -77.296641,39.634307 -77.296641,39.62498 -77.301296,39.62498 -77.302474,39.625429 -77.302474,39.636742
MD|Carroll|61|-77.296641,39.634307 -77.294098,39.631611 -77.288399,39.630711 -77.286674,39.630886 -77.286674,39.62498 -77.296641,39.62498 -77.296641,39.634307
MD|Carroll|62|-77.293943,39.62498 -77.293943,39.6186 -77.306846,39.6186 -77.307495,39.619213 -77.300598,39.624714 -77.301296,39.62498 -77.293943,39.62498
MD|Carroll|63|-77.293943,39.6186 -77.293943,39.610244 -77.294495,39.610714 -77.300293,39.612411 -77.306846,39.6186 -77.293943,39.6186
MD|Carroll|64|-77.286674,39.62498 -77.286674,39.615962 -77.293943,39.615962 -77.293943,39.62498 -77.286674,39.62498
MD|Carroll|65|-77.293943,39.615962 -77.286674,39.615962 -77.286674,39.607687 -77.286896,39.607712 -77.287895,39.604713 -77.290398,39.605511 -77.291794,39.608414 -77.293943,39.610244 -77.293943,39.615962
MD|Carroll|66|-77.279566,39.631608 -77.279566,39.622024 -77.286674,39.622024 -77.286674,39.630886 -77.279566,39.631608
MD|Carroll|67|-77.269891,39.636742 -77.269891,39.628799 -77.279566,39.628799 -77.279566,39.631608 -77.275597,39.632011 -77.278793,39.636211 -77.278303,39.636742 -77.269891,39.636742
MD|Carroll|68|-77.269891,39.628799 -77.269891,39.622024 -77.279566,39.622024 -77.279566,39.628799 -77.269891,39.628799
MD|Carroll|69|-77.286674,39.622024 -77.278282,39.622024 -77.278282,39.614212 -77.286674,39.614212 -77.286674,39.622024
MD|Carroll|70|-77.278282,39.622024 -77.269891,39.622024 -77.269891,39.614212 -77.278282,39.614212 -77.278282,39.622024
MD|Carroll|71|-77.277364,39.614212 -77.277364,39.606655 -77.286674,39.607687 -77.286674,39.614212 -77.277364,39.614212
MD|Carroll|72|-77.269891,39.614212 -77.269891,39.600134 -77.270996,39.601513 -77.270195,39.605011 -77.276093,39.606514 -77.277364,39.606655 -77.277364,39.614212 -77.269891,39.614212
MD|Carroll|73|-77.258725,39.636742 -77.258725,39.63087 -77.269891,39.63087 -77.269891,39.636742 -77.258725,39.636742
MD|Carroll|74|-77.258725,39.63087 -77.258725,39.624999 -77.269891,39.624999 -77.269891,39.63087 -77.258725,39.63087
MD|Carroll|75|-77.258725,39.624999 -77.258725,39.619128 -77.269891,39.619128 -77.269891,39.624999 -77.258725,39.624999
MD|Carroll|76|-77.258725,39.636742 -77.251282,39.636742 -77.251282,39.627935 -77.258725,39.627935 -77.258725,39.636742
MD|Carroll|77|-77.251282,39.636742 -77.243838,39.636742 -77.243838,39.627935 -77.251282,39.627935 -77.251282,39.636742
MD|Carroll|78|-77.258725,39.627935 -77.251282,39.627935 -77.251282,39.619128 -77.258725,39.619128 -77.258725,39.627935
MD|Carroll|79|-77.251282,39.627935 -77.243838,39.627935 -77.243838,39.619128 -77.251282,39.619128 -77.251282,39.627935
MD|Carroll|80|-77.269891,39.619128 -77.263378,39.619128 -77.263378,39.609063 -77.269891,39.609063 -77.269891,39.619128
MD|Carroll|81|-77.263378,39.619128 -77.256865,39.619128 -77.256865,39.609063 -77.263378,39.609063 -77.263378,39.619128
MD|Carroll|82|-77.256865,39.619128 -77.250352,39.619128 -77.250352,39.609063 -77.256865,39.609063 -77.256865,39.619128
MD|Carroll|83|-77.250352,39.619128 -77.243838,39.619128 -77.243838,39.609063 -77.250352,39.609063 -77.250352,39.619128
MD|Carroll|84|-77.269891,39.609063 -77.255762,39.609063 -77.255762,39.604424 -77.269891,39.604424 -77.269891,39.609063
MD|Carroll|85|-77.255762,39.604424 -77.255762,39.603143 -77.257294,39.603611 -77.261497,39.601913 -77.261795,39.594513 -77.267395,39.599113 -77.269394,39.599514 -77.269891,39.600134 -77.269891,39.604424 -77.255762,39.604424
MD|Carroll|86|-77.243838,39.609063 -77.243838,39.603565 -77.255762,39.603565 -77.255762,39.609063 -77.243838,39.609063
MD|Carroll|87|-77.243838,39.603565 -77.243838,39.592629 -77.24524,39.592629 -77.247498,39.593914 -77.251396,39.60181 -77.255762,39.603143 -77.255762,39.603565 -77.243838,39.603565
MD|Carroll|88|-77.234285,39.636742 -77.234285,39.62988 -77.243838,39.62988 -77.243838,39.636742 -77.234285,39.636742
MD|Carroll|89|-77.234285,39.62988 -77.234285,39.623018 -77.243838,39.623018 -77.243838,39.62988 -77.234285,39.62988
MD|Carroll|90|-77.234285,39.623018 -77.234285,39.616155 -77.243838,39.616155 -77.243838,39.623018 -77.234285,39.623018
MD|Carroll|91|-77.234285,39.636742 -77.227917,39.636742 -77.227917,39.626449 -77.234285,39.626449 -77.234285,39.636742
MD|Carroll|92|-77.227917,39.636742 -77.221548,39.636742 -77.221548,39.626449 -77.227917,39.626449 -77.227917,39.636742
MD|Carroll|93|-77.234285,39.626449 -77.227917,39.626449 -77.227917,39.616155 -77.234285,39.616155 -77.234285,39.626449
MD|Carroll|94|-77.227917,39.626449 -77.221548,39.626449 -77.221548,39.616155 -77.227917,39.616155 -77.227917,39.626449
MD|Carroll|95|-77.232693,39.616155 -77.232693,39.610274 -77.243838,39.610274 -77.243838,39.616155 -77.232693,39.616155
MD|Carroll|96|-77.232693,39.610274 -77.232693,39.604392 -77.243838,39.604392 -77.243838,39.610274 -77.232693,39.610274
MD|Carroll|97|-77.221548,39.616155 -77.221548,39.610274 -77.232693,39.610274 -77.232693,39.616155 -77.221548,39.616155
MD|Carroll|98|-77.221548,39.610274 -77.221548,39.604392 -77.232693,39.604392 -77.232693,39.610274 -77.221548,39.610274
MD|Carroll|99|-77.232693,39.604392 -77.232693,39.59851 -77.243838,39.59851 -77.243838,39.604392 -77.232693,39.604392
MD|Carroll|100|-77.232693,39.59851 -77.232693,39.592629 -77.243838,39.592629 -77.243838,39.59851 -77.232693,39.59851
MD|Carroll|101|-77.221548,39.604392 -77.221548,39.59851 -77.232693,39.59851 -77.232693,39.604392 -77.221548,39.604392
MD|Carroll|102|-77.221548,39.59851 -77.221548,39.592629 -77.232693,39.592629 -77.232693,39.59851 -77.221548,39.59851
MD|Carroll|103|-77.211995,39.636742 -77.211995,39.62988 -77.221548,39.62988 -77.221548,39.636742 -77.211995,39.636742
MD|Carroll|104|-77.211995,39.62988 -77.211995,39.623018 -77.221548,39.623018 -77.221548,39.62988 -77.211995,39.62988
MD|Carroll|105|-77.211995,39.623018 -77.211995,39.616155 -77.221548,39.616155 -77.221548,39.623018 -77.211995,39.623018
MD|Carroll|106|-77.211995,39.636742 -77.205626,39.636742 -77.205626,39.626449 -77.211995,39.626449 -77.211995,39.636742
MD|Carroll|107|-77.205626,39.636742 -77.199258,39.636742 -77.199258,39.626449 -77.205626,39.626449 -77.205626,39.636742
MD|Carroll|108|-77.211995,39.626449 -77.205626,39.626449 -77.205626,39.616155 -77.211995,39.616155 -77.211995,39.626449
MD|Carroll|109|-77.205626,39.626449 -77.199258,39.626449 -77.199258,39.616155 -77.205626,39.616155 -77.205626,39.626449
MD|Carroll|110|-77.210403,39.616155 -77.210403,39.610274 -77.221548,39.610274 -77.221548,39.616155 -77.210403,39.616155
MD|Carroll|111|-77.210403,39.610274 -77.210403,39.604392 -77.221548,39.604392 -77.221548,39.610274 -77.210403,39.610274
MD|Carroll|112|-77.199258,39.616155 -77.199258,39.610274 -77.210403,39.610274 -77.210403,39.616155 -77.199258,39.616155
MD|Carroll|113|-77.199258,39.610274 -77.199258,39.604392 -77.210403,39.604392 -77.210403,39.610274 -77.199258,39.610274
MD|Carroll|114|-77.210403,39.604392 -77.210403,39.59851 -77.221548,39.59851 -77.221548,39.604392 -77.210403,39.604392
MD|Carroll|115|-77.210403,39.59851 -77.210403,39.592629 -77.221548,39.592629 -77.221548,39.59851 -77.210403,39.59851
MD|Carroll|116|-77.199258,39.604392 -77.199258,39.59851 -77.210403,39.59851 -77.210403,39.604392 -77.199258,39.604392
MD|Carroll|117|-77.199258,39.59851 -77.199258,39.592629 -77.210403,39.592629 -77.210403,39.59851 -77.199258,39.59851
MD|Carroll|118|-77.186768,39.720011 -77.186768,39.714742 -77.199258,39.714742 -77.199258,39.719971 -77.186768,39.720011
MD|Carroll|119|-77.199258,39.714742 -77.193013,39.714742 -77.193013,39.704245 -77.199258,39.704245 -77.199258,39.714742
MD|Carroll|120|-77.193013,39.714742 -77.186768,39.714742 -77.186768,39.704245 -77.193013,39.704245 -77.193013,39.714742
MD|Carroll|121|-77.178459,39.720038 -77.178459,39.712135 -77.186768,39.712135 -77.186768,39.720011 -77.178459,39.720038
MD|Carroll|122|-77.178459,39.712135 -77.178459,39.704245 -77.186768,39.704245 -77.186768,39.712135 -77.178459,39.712135
MD|Carroll|123|-77.170164,39.720064 -77.170164,39.712148 -77.178459,39.712148 -77.178459,39.720038 -77.170164,39.720064
MD|Carroll|124|-77.170164,39.712148 -77.170164,39.704245 -77.178459,39.704245 -77.178459,39.712148 -77.170164,39.712148
MD|Carroll|125|-77.186789,39.704245 -77.186789,39.698988 -77.199258,39.698988 -77.199258,39.704245 -77.186789,39.704245
MD|Carroll|126|-77.199258,39.698988 -77.193023,39.698988 -77.193023,39.688473 -77.199258,39.688473 -77.199258,39.698988
MD|Carroll|127|-77.193023,39.698988 -77.186789,39.698988 -77.186789,39.688473 -77.193023,39.688473 -77.193023,39.698988
MD|Carroll|128|-77.178477,39.704245 -77.178477,39.696359 -77.186789,39.696359 -77.186789,39.704245 -77.178477,39.704245
MD|Carroll|129|-77.178477,39.696359 -77.178477,39.688473 -77.186789,39.688473 -77.186789,39.696359 -77.178477,39.696359
MD|Carroll|130|-77.170164,39.704245 -77.170164,39.696359 -77.178477,39.696359 -77.178477,39.704245 -77.170164,39.704245
MD|Carroll|131|-77.170164,39.696359 -77.170164,39.688473 -77.178477,39.688473 -77.178477,39.696359 -77.170164,39.696359
MD|Carroll|132|-77.156829,39.720107 -77.156829,39.71517 -77.170164,39.71517 -77.170164,39.720064 -77.156829,39.720107
MD|Carroll|133|-77.170164,39.71517 -77.163497,39.71517 -77.163497,39.705338 -77.170164,39.705338 -77.170164,39.71517
MD|Carroll|134|-77.163497,39.71517 -77.156829,39.71517 -77.156829,39.705338 -77.163497,39.705338 -77.163497,39.71517
MD|Carroll|135|-77.155396,39.720112 -77.147952,39.720104 -77.147952,39.712723 -77.156829,39.712723 -77.156829,39.720107 -77.155396,39.720112
MD|Carroll|136|-77.147952,39.712723 -77.147952,39.705338 -77.156829,39.705338 -77.156829,39.712723 -77.147952,39.712723
MD|Carroll|137|-77.147952,39.720104 -77.13907,39.720094 -77.13907,39.712719 -77.147952,39.712719 -77.147952,39.720104
MD|Carroll|138|-77.13907,39.712719 -77.13907,39.705338 -77.147952,39.705338 -77.147952,39.712719 -77.13907,39.712719
MD|Carroll|139|-77.170164,39.705338 -77.162391,39.705338 -77.162391,39.696906 -77.170164,39.696906 -77.170164,39.705338
MD|Carroll|140|-77.162391,39.705338 -77.154617,39.705338 -77.154617,39.696906 -77.162391,39.696906 -77.162391,39.705338
MD|Carroll|141|-77.170164,39.696906 -77.162391,39.696906 -77.162391,39.688473 -77.170164,39.688473 -77.170164,39.696906
MD|Carroll|142|-77.162391,39.696906 -77.154617,39.696906 -77.154617,39.688473 -77.162391,39.688473 -77.162391,39.696906
MD|Carroll|143|-77.154617,39.705338 -77.146843,39.705338 -77.146843,39.696906 -77.154617,39.696906 -77.154617,39.705338
MD|Carroll|144|-77.146843,39.705338 -77.13907,39.705338 -77.13907,39.696906 -77.146843,39.696906 -77.146843,39.705338
MD|Carroll|145|-77.154617,39.696906 -77.146843,39.696906 -77.146843,39.688473 -77.154617,39.688473 -77.154617,39.696906
MD|Carroll|146|-77.146843,39.696906 -77.13907,39.696906 -77.13907,39.688473 -77.146843,39.688473 -77.146843,39.696906
MD|Carroll|147|-77.186805,39.688473 -77.186805,39.683209 -77.199258,39.683209 -77.199258,39.688473 -77.186805,39.688473
MD|Carroll|148|-77.199258,39.683209 -77.193031,39.683209 -77.193031,39.67268 -77.199258,39.67268 -77.199258,39.683209
MD|Carroll|149|-77.193031,39.683209 -77.186805,39.683209 -77.186805,39.67268 -77.193031,39.67268 -77.193031,39.683209
MD|Carroll|150|-77.178503,39.688473 -77.178503,39.680577 -77.186805,39.680577 -77.186805,39.688473 -77.178503,39.688473
MD|Carroll|151|-77.178503,39.680577 -77.178503,39.67268 -77.186805,39.67268 -77.186805,39.680577 -77.178503,39.680577
MD|Carroll|152|-77.170201,39.688473 -77.170201,39.680577 -77.178503,39.680577 -77.178503,39.688473 -77.170201,39.688473
MD|Carroll|153|-77.170201,39.680577 -77.170201,39.67268 -77.178503,39.67268 -77.178503,39.680577 -77.170201,39.680577
MD|Carroll|154|-77.186805,39.67268 -77.186805,39.667416 -77.199258,39.667416 -77.199258,39.67268 -77.186805,39.67268
MD|Carroll|155|-77.199258,39.667416 -77.193031,39.667416 -77.193031,39.656888 -77.199258,39.656888 -77.199258,39.667416
MD|Carroll|156|-77.193031,39.667416 -77.186805,39.667416 -77.186805,39.656888 -77.193031,39.656888 -77.193031,39.667416
MD|Carroll|157|-77.178503,39.67268 -77.178503,39.664784 -77.186805,39.664784 -77.186805,39.67268 -77.178503,39.67268
MD|Carroll|158|-77.178503,39.664784 -77.178503,39.656888 -77.186805,39.656888 -77.186805,39.664784 -77.178503,39.664784
MD|Carroll|159|-77.170201,39.67268 -77.170201,39.664784 -77.178503,39.664784 -77.178503,39.67268 -77.170201,39.67268
MD|Carroll|160|-77.170201,39.664784 -77.170201,39.656888 -77.178503,39.656888 -77.178503,39.664784 -77.170201,39.664784
MD|Carroll|161|-77.156859,39.688473 -77.156859,39.68356 -77.170201,39.68356 -77.170201,39.688473 -77.156859,39.688473
MD|Carroll|162|-77.170201,39.68356 -77.16353,39.68356 -77.16353,39.673733 -77.170201,39.673733 -77.170201,39.68356
MD|Carroll|163|-77.16353,39.68356 -77.156859,39.68356 -77.156859,39.673733 -77.16353,39.673733 -77.16353,39.68356
MD|Carroll|164|-77.147965,39.688473 -77.147965,39.681103 -77.156859,39.681103 -77.156859,39.688473 -77.147965,39.688473
MD|Carroll|165|-77.147965,39.681103 -77.147965,39.673733 -77.156859,39.673733 -77.156859,39.681103 -77.147965,39.681103
MD|Carroll|166|-77.13907,39.688473 -77.13907,39.681103 -77.147965,39.681103 -77.147965,39.688473 -77.13907,39.688473
MD|Carroll|167|-77.13907,39.681103 -77.13907,39.673733 -77.147965,39.673733 -77.147965,39.681103 -77.13907,39.681103
MD|Carroll|168|-77.170201,39.673733 -77.162419,39.673733 -77.162419,39.665311 -77.170201,39.665311 -77.170201,39.673733
MD|Carroll|169|-77.162419,39.673733 -77.154636,39.673733 -77.154636,39.665311 -77.162419,39.665311 -77.162419,39.673733
MD|Carroll|170|-77.170201,39.665311 -77.162419,39.665311 -77.162419,39.656888 -77.170201,39.656888 -77.170201,39.665311
MD|Carroll|171|-77.162419,39.665311 -77.154636,39.665311 -77.154636,39.656888 -77.162419,39.656888 -77.162419,39.665311
MD|Carroll|172|-77.154636,39.673733 -77.146853,39.673733 -77.146853,39.665311 -77.154636,39.665311 -77.154636,39.673733
MD|Carroll|173|-77.146853,39.673733 -77.13907,39.673733 -77.13907,39.665311 -77.146853,39.665311 -77.146853,39.673733
MD|Carroll|174|-77.154636,39.665311 -77.146853,39.665311 -77.146853,39.656888 -77.154636,39.656888 -77.154636,39.665311
MD|Carroll|175|-77.146853,39.665311 -77.13907,39.665311 -77.13907,39.656888 -77.146853,39.656888 -77.146853,39.665311
MD|Carroll|176|-77.186805,39.656888 -77.186805,39.651624 -77.199258,39.651624 -77.199258,39.656888 -77.186805,39.656888
MD|Carroll|177|-77.199258,39.651624 -77.193031,39.651624 -77.193031,39.641095 -77.199258,39.641095 -77.199258,39.651624
MD|Carroll|178|-77.193031,39.651624 -77.186805,39.651624 -77.186805,39.641095 -77.193031,39.641095 -77.193031,39.651624
MD|Carroll|179|-77.178503,39.656888 -77.178503,39.648992 -77.186805,39.648992 -77.186805,39.656888 -77.178503,39.656888
MD|Carroll|180|-77.178503,39.648992 -77.178503,39.641095 -77.186805,39.641095 -77.186805,39.648992 -77.178503,39.648992
MD|Carroll|181|-77.170201,39.656888 -77.170201,39.648992 -77.178503,39.648992 -77.178503,39.656888 -77.170201,39.656888
MD|Carroll|182|-77.170201,39.648992 -77.170201,39.641095 -77.178503,39.641095 -77.178503,39.648992 -77.170201,39.648992
MD|Carroll|183|-77.186805,39.641095 -77.186805,39.635831 -77.199258,39.635831 -77.199258,39.641095 -77.186805,39.641095
MD|Carroll|184|-77.199258,39.635831 -77.193031,39.635831 -77.193031,39.625303 -77.199258,39.625303 -77.199258,39.635831
MD|Carroll|185|-77.193031,39.635831 -77.186805,39.635831 -77.186805,39.625303 -77.193031,39.625303 -77.193031,39.635831
MD|Carroll|186|-77.178503,39.641095 -77.178503,39.633199 -77.186805,39.633199 -77.186805,39.641095 -77.178503,39.641095
MD|Carroll|187|-77.178503,39.633199 -77.178503,39.625303 -77.186805,39.625303 -77.186805,39.633199 -77.178503,39.633199
MD|Carroll|188|-77.170201,39.641095 -77.170201,39.633199 -77.178503,39.633199 -77.178503,39.641095 -77.170201,39.641095
MD|Carroll|189|-77.170201,39.633199 -77.170201,39.625303 -77.178503,39.625303 -77.178503,39.633199 -77.170201,39.633199
MD|Carroll|190|-77.156859,39.656888 -77.156859,39.651975 -77.170201,39.651975 -77.170201,39.656888 -77.156859,39.656888
MD|Carroll|191|-77.170201,39.651975 -77.16353,39.651975 -77.16353,39.642148 -77.170201,39.642148 -77.170201,39.651975
MD|Carroll|192|-77.16353,39.651975 -77.156859,39.651975 -77.156859,39.642148 -77.16353,39.642148 -77.16353,39.651975
MD|Carroll|193|-77.147965,39.656888 -77.147965,39.649518 -77.156859,39.649518 -77.156859,39.656888 -77.147965,39.656888
MD|Carroll|194|-77.147965,39.649518 -77.147965,39.642148 -77.156859,39.642148 -77.156859,39.649518 -77.147965,39.649518
MD|Carroll|195|-77.13907,39.656888 -77.13907,39.649518 -77.147965,39.649518 -77.147965,39.656888 -77.13907,39.656888
MD|Carroll|196|-77.13907,39.649518 -77.13907,39.642148 -77.147965,39.642148 -77.147965,39.649518 -77.13907,39.649518
MD|Carroll|197|-77.170201,39.642148 -77.162419,39.642148 -77.162419,39.633725 -77.170201,39.633725 -77.170201,39.642148
MD|Carroll|198|-77.162419,39.642148 -77.154636,39.642148 -77.154636,39.633725 -77.162419,39.633725 -77.162419,39.642148
MD|Carroll|199|-77.170201,39.633725 -77.162419,39.633725 -77.162419,39.625303 -77.170201,39.625303 -77.170201,39.633725
MD|Carroll|200|-77.162419,39.633725 -77.154636,39.633725 -77.154636,39.625303 -77.162419,39.625303 -77.162419,39.633725
MD|Carroll|201|-77.154636,39.642148 -77.146853,39.642148 -77.146853,39.633725 -77.154636,39.633725 -77.154636,39.642148
MD|Carroll|202|-77.146853,39.642148 -77.13907,39.642148 -77.13907,39.633725 -77.146853,39.633725 -77.146853,39.642148
