State|County|ID| Polygon Point Coordinates
MD|Queen Anne's|1|-76.307873,39.037719 -76.307873,39.026721 -76.317728,39.026721 -76.317574,39.026947 -76.315315,39.030724 -76.311766,39.035256 -76.310661,39.036163 -76.308365,39.037498 -76.307873,39.037719
MD|Queen Anne's|2|-76.322451,39.016373 -76.322385,39.016833 -76.320274,39.023003 -76.317728,39.026721 -76.314207,39.026721 -76.314207,39.016373 -76.322451,39.016373
MD|Queen Anne's|3|-76.314207,39.026721 -76.307873,39.026721 -76.307873,39.016373 -76.314207,39.016373 -76.314207,39.026721
MD|Queen Anne's|4|-76.317837,39.016373 -76.317837,39.003217 -76.322853,39.003217 -76.322853,39.003971 -76.322325,39.005551 -76.322296,39.006256 -76.323499,39.007839 -76.323555,39.008961 -76.322561,39.012165 -76.322647,39.015003 -76.322451,39.016373 -76.317837,39.016373
MD|Queen Anne's|5|-76.307873,39.016373 -76.307873,39.009795 -76.317837,39.009795 -76.317837,39.016373 -76.307873,39.016373
MD|Queen Anne's|6|-76.307873,39.009795 -76.307873,39.003217 -76.317837,39.003217 -76.317837,39.009795 -76.307873,39.009795
MD|Queen Anne's|7|-76.307873,39.037719 -76.30476,39.039111 -76.302345,39.039925 -76.301849,39.03965 -76.301819,39.038437 -76.301777,39.038228 -76.301777,39.035063 -76.302317,39.034272 -76.302348,39.033092 -76.301777,39.032452 -76.301777,39.031574 -76.302699,39.031549 -76.305344,39.031849 -76.305725,39.031181 -76.3054,39.030039 -76.305344,39.028416 -76.305048,39.027865 -76.305048,39.027087 -76.304696,39.026675 -76.303352,39.026173 -76.302849,39.025829 -76.302406,39.024981 -76.302157,39.024737 -76.307873,39.024737 -76.307873,39.037719
MD|Queen Anne's|8|-76.302157,39.024737 -76.301941,39.024525 -76.301777,39.024131 -76.301777,39.01397 -76.307873,39.01397 -76.307873,39.024737 -76.302157,39.024737
MD|Queen Anne's|9|-76.301777,39.01397 -76.301777,39.003217 -76.307873,39.003217 -76.307873,39.01397 -76.301777,39.01397
MD|Queen Anne's|10|-76.301027,39.032006 -76.301027,39.031595 -76.301777,39.031574 -76.301777,39.032452 -76.301704,39.032372 -76.301027,39.032006 -76.301777,39.035063 -76.301777,39.038228 -76.301378,39.036263 -76.301613,39.035302 -76.301777,39.035063 -76.301777,39.003217 -76.301777,39.024131 -76.301615,39.023745 -76.298358,39.020183 -76.298358,39.003217 -76.301777,39.003217
MD|Queen Anne's|11|-76.178646,39.055009 -76.178646,39.051983 -76.178658,39.051987 -76.179657,39.052719 -76.179802,39.053314 -76.179543,39.053955 -76.178646,39.055009 -76.178646,39.050023 -76.178646,39.043953 -76.179039,39.043999 -76.180923,39.04512 -76.183212,39.045303 -76.18409,39.045898 -76.184204,39.046265 -76.181244,39.05011 -76.179863,39.050499 -76.179306,39.049835 -76.178833,39.049835 -76.178646,39.050023 -76.298358,39.003217 -76.298358,39.020183 -76.29745,39.01919 -76.297188,39.017475 -76.296776,39.016651 -76.296776,39.015713 -76.297098,39.014728 -76.296982,39.01347 -76.29628,39.01086 -76.295633,39.009326 -76.294841,39.007656 -76.293877,39.00642 -76.294109,39.004726 -76.293962,39.003948 -76.293365,39.003217 -76.298358,39.003217
