State|County|ID| Polygon Point Coordinates
MD|Caroline|28|-75.833846,39.067022 -75.833846,39.061735 -75.846245,39.061735 -75.846245,39.067022 -75.833846,39.067022
MD|Caroline|29|-75.846245,39.061735 -75.840046,39.061735 -75.840046,39.051161 -75.846245,39.051161 -75.846245,39.061735
MD|Caroline|30|-75.840046,39.061735 -75.833846,39.061735 -75.833846,39.051161 -75.840046,39.051161 -75.840046,39.061735
MD|Caroline|31|-75.833846,39.077597 -75.827647,39.077597 -75.827647,39.067022 -75.833846,39.067022 -75.833846,39.077597
MD|Caroline|32|-75.827647,39.077597 -75.821447,39.077597 -75.821447,39.067022 -75.827647,39.067022 -75.827647,39.077597
MD|Caroline|33|-75.821447,39.067022 -75.821447,39.061735 -75.833846,39.061735 -75.833846,39.067022 -75.821447,39.067022
MD|Caroline|34|-75.833846,39.061735 -75.827647,39.061735 -75.827647,39.051161 -75.833846,39.051161 -75.833846,39.061735
MD|Caroline|35|-75.827647,39.061735 -75.821447,39.061735 -75.821447,39.051161 -75.827647,39.051161 -75.827647,39.061735
MD|Caroline|36|-75.821447,39.077597 -75.816487,39.077597 -75.816487,39.064379 -75.821447,39.064379 -75.821447,39.077597
MD|Caroline|37|-75.806568,39.077597 -75.806568,39.070988 -75.816487,39.070988 -75.816487,39.077597 -75.806568,39.077597
MD|Caroline|38|-75.806568,39.070988 -75.806568,39.064379 -75.816487,39.064379 -75.816487,39.070988 -75.806568,39.070988
MD|Caroline|39|-75.821447,39.064379 -75.816487,39.064379 -75.816487,39.051161 -75.821447,39.051161 -75.821447,39.064379
MD|Caroline|40|-75.806568,39.064379 -75.806568,39.05777 -75.816487,39.05777 -75.816487,39.064379 -75.806568,39.064379
MD|Caroline|41|-75.806568,39.05777 -75.806568,39.051161 -75.816487,39.051161 -75.816487,39.05777 -75.806568,39.05777
MD|Caroline|42|-75.874071,39.05103 -75.874071,39.03373 -75.882251,39.03373 -75.881096,39.034611 -75.8806,39.036911 -75.878494,39.038612 -75.8769,39.041214 -75.876396,39.043613 -75.878395,39.046013 -75.876396,39.048111 -75.874071,39.05103
MD|Caroline|43|-75.874071,39.03373 -75.874071,39.026878 -75.886604,39.026878 -75.883598,39.028614 -75.882797,39.033314 -75.882251,39.03373 -75.874071,39.03373
MD|Caroline|44|-75.900218,39.015228 -75.904826,39.015228 -75.904999,39.016014 -75.901497,39.015812 -75.900218,39.015228 -75.896139,39.015228 -75.892693,39.017113 -75.8909,39.019012 -75.890793,39.022411 -75.888199,39.024914 -75.886894,39.026711 -75.886604,39.026878 -75.885326,39.026878 -75.885326,39.015228 -75.896139,39.015228
MD|Caroline|45|-75.874071,39.026878 -75.874071,39.021053 -75.885326,39.021053 -75.885326,39.026878 -75.874071,39.026878
MD|Caroline|46|-75.874071,39.021053 -75.874071,39.015228 -75.885326,39.015228 -75.885326,39.021053 -75.874071,39.021053
MD|Caroline|47|-75.864949,39.051161 -75.864949,39.043974 -75.874071,39.043974 -75.874071,39.05103 -75.873967,39.051161 -75.864949,39.051161
MD|Caroline|48|-75.864949,39.043974 -75.864949,39.036787 -75.874071,39.036787 -75.874071,39.043974 -75.864949,39.043974
MD|Caroline|49|-75.864949,39.036787 -75.864949,39.029601 -75.874071,39.029601 -75.874071,39.036787 -75.864949,39.036787
MD|Caroline|50|-75.864949,39.029601 -75.864949,39.022415 -75.874071,39.022415 -75.874071,39.029601 -75.864949,39.029601
MD|Caroline|51|-75.864949,39.022415 -75.864949,39.015228 -75.874071,39.015228 -75.874071,39.022415 -75.864949,39.022415
MD|Caroline|52|-75.856922,39.051161 -75.856922,39.042994 -75.864949,39.042994 -75.864949,39.051161 -75.856922,39.051161
MD|Caroline|53|-75.856922,39.042994 -75.856922,39.034828 -75.864949,39.034828 -75.864949,39.042994 -75.856922,39.042994
MD|Caroline|54|-75.844881,39.051161 -75.844881,39.045717 -75.856922,39.045717 -75.856922,39.051161 -75.844881,39.051161
MD|Caroline|55|-75.856922,39.045717 -75.850901,39.045717 -75.850901,39.034828 -75.856922,39.034828 -75.856922,39.045717
MD|Caroline|56|-75.850901,39.045717 -75.844881,39.045717 -75.844881,39.034828 -75.850901,39.034828 -75.850901,39.045717
MD|Caroline|57|-75.854915,39.034828 -75.854915,39.028295 -75.864949,39.028295 -75.864949,39.034828 -75.854915,39.034828
MD|Caroline|58|-75.854915,39.028295 -75.854915,39.021761 -75.864949,39.021761 -75.864949,39.028295 -75.854915,39.028295
MD|Caroline|59|-75.854915,39.021761 -75.854915,39.015228 -75.864949,39.015228 -75.864949,39.021761 -75.854915,39.021761
MD|Caroline|60|-75.844881,39.034828 -75.844881,39.028295 -75.854915,39.028295 -75.854915,39.034828 -75.844881,39.034828
MD|Caroline|61|-75.844881,39.028295 -75.844881,39.021761 -75.854915,39.021761 -75.854915,39.028295 -75.844881,39.028295
MD|Caroline|62|-75.844881,39.021761 -75.844881,39.015228 -75.854915,39.015228 -75.854915,39.021761 -75.844881,39.021761
MD|Caroline|63|-75.837583,39.051161 -75.837583,39.042178 -75.844881,39.042178 -75.844881,39.051161 -75.837583,39.051161
MD|Caroline|64|-75.837583,39.042178 -75.837583,39.033195 -75.844881,39.033195 -75.844881,39.042178 -75.837583,39.042178
MD|Caroline|65|-75.837583,39.051161 -75.826637,39.051161 -75.826637,39.045172 -75.837583,39.045172 -75.837583,39.051161
MD|Caroline|66|-75.826637,39.045172 -75.826637,39.039183 -75.837583,39.039183 -75.837583,39.045172 -75.826637,39.045172
MD|Caroline|67|-75.826637,39.039183 -75.826637,39.033195 -75.837583,39.033195 -75.837583,39.039183 -75.826637,39.039183
MD|Caroline|68|-75.837583,39.033195 -75.837583,39.024211 -75.844881,39.024211 -75.844881,39.033195 -75.837583,39.033195
MD|Caroline|69|-75.837583,39.024211 -75.837583,39.015228 -75.844881,39.015228 -75.844881,39.024211 -75.837583,39.024211
MD|Caroline|70|-75.826637,39.033195 -75.826637,39.027206 -75.837583,39.027206 -75.837583,39.033195 -75.826637,39.033195
MD|Caroline|71|-75.826637,39.027206 -75.826637,39.021217 -75.837583,39.021217 -75.837583,39.027206 -75.826637,39.027206
MD|Caroline|72|-75.826637,39.021217 -75.826637,39.015228 -75.837583,39.015228 -75.837583,39.021217 -75.826637,39.021217
MD|Caroline|73|-75.818609,39.051161 -75.818609,39.042994 -75.826637,39.042994 -75.826637,39.051161 -75.818609,39.051161
MD|Caroline|74|-75.818609,39.042994 -75.818609,39.034828 -75.826637,39.034828 -75.826637,39.042994 -75.818609,39.042994
MD|Caroline|75|-75.818609,39.051161 -75.806568,39.051161 -75.806568,39.045717 -75.818609,39.045717 -75.818609,39.051161
MD|Caroline|76|-75.818609,39.045717 -75.812589,39.045717 -75.812589,39.034828 -75.818609,39.034828 -75.818609,39.045717
MD|Caroline|77|-75.812589,39.045717 -75.806568,39.045717 -75.806568,39.034828 -75.812589,39.034828 -75.812589,39.045717
MD|Caroline|78|-75.816602,39.034828 -75.816602,39.028295 -75.826637,39.028295 -75.826637,39.034828 -75.816602,39.034828
MD|Caroline|79|-75.816602,39.028295 -75.816602,39.021761 -75.826637,39.021761 -75.826637,39.028295 -75.816602,39.028295
MD|Caroline|80|-75.816602,39.021761 -75.816602,39.015228 -75.826637,39.015228 -75.826637,39.021761 -75.816602,39.021761
MD|Caroline|81|-75.806568,39.034828 -75.806568,39.028295 -75.816602,39.028295 -75.816602,39.034828 -75.806568,39.034828
MD|Caroline|82|-75.806568,39.028295 -75.806568,39.021761 -75.816602,39.021761 -75.816602,39.028295 -75.806568,39.028295
MD|Caroline|83|-75.806568,39.021761 -75.806568,39.015228 -75.816602,39.015228 -75.816602,39.021761 -75.806568,39.021761
MD|Caroline|84|-75.928347,38.990366 -75.925697,38.992912 -75.921494,38.995113 -75.919594,38.999313 -75.917297,39.001312 -75.916313,39.00177 -75.916313,38.990366 -75.928347,38.990366
MD|Caroline|85|-75.916313,39.00177 -75.914497,39.002613 -75.91123,39.005106 -75.91123,38.990366 -75.916313,38.990366 -75.916313,39.00177
MD|Caroline|86|-75.934505,38.981066 -75.934196,38.983013 -75.933296,38.985611 -75.928347,38.990366 -75.925328,38.990366 -75.925328,38.981066 -75.934505,38.981066
MD|Caroline|87|-75.925328,38.990366 -75.918279,38.990366 -75.918279,38.981066 -75.925328,38.981066 -75.925328,38.990366
MD|Caroline|88|-75.918279,38.990366 -75.91123,38.990366 -75.91123,38.981066 -75.918279,38.981066 -75.918279,38.990366
MD|Caroline|89|-75.942258,38.968479 -75.940094,38.969311 -75.9375,38.969112 -75.935493,38.971313 -75.936699,38.973713 -75.939796,38.975613 -75.938293,38.978012 -75.936195,38.978912 -75.934593,38.980511 -75.934505,38.981066 -75.932063,38.981066 -75.932063,38.968479 -75.942258,38.968479
MD|Caroline|90|-75.932063,38.981066 -75.926854,38.981066 -75.926854,38.968479 -75.932063,38.968479 -75.932063,38.981066
MD|Caroline|91|-75.926854,38.981066 -75.921646,38.981066 -75.921646,38.968479 -75.926854,38.968479 -75.926854,38.981066
MD|Caroline|92|-75.91123,38.981066 -75.91123,38.974773 -75.921646,38.974773 -75.921646,38.981066 -75.91123,38.981066
MD|Caroline|93|-75.91123,38.974773 -75.91123,38.968479 -75.921646,38.968479 -75.921646,38.974773 -75.91123,38.974773
MD|Caroline|94|-75.91123,39.005106 -75.910698,39.005512 -75.908897,39.009514 -75.904099,39.011913 -75.904826,39.015228 -75.901298,39.015228 -75.901298,39.004638 -75.91123,39.004638 -75.91123,39.005106
MD|Caroline|95|-75.901298,39.004638 -75.901298,39.015228 -75.900218,39.015228 -75.897995,39.014214 -75.896139,39.015228 -75.894913,39.015228 -75.894913,39.004638 -75.901298,39.004638
MD|Caroline|96|-75.91123,39.004638 -75.905791,39.004638 -75.905791,38.992585 -75.91123,38.992585 -75.91123,39.004638
MD|Caroline|97|-75.905791,39.004638 -75.894913,39.004638 -75.894913,38.998611 -75.905791,38.998611 -75.905791,39.004638
MD|Caroline|98|-75.894913,38.998611 -75.894913,38.992585 -75.905791,38.992585 -75.905791,38.998611 -75.894913,38.998611
MD|Caroline|99|-75.91123,38.992585 -75.905791,38.992585 -75.905791,38.980532 -75.91123,38.980532 -75.91123,38.992585
MD|Caroline|100|-75.894913,38.992585 -75.894913,38.986558 -75.905791,38.986558 -75.905791,38.992585 -75.894913,38.992585
MD|Caroline|101|-75.894913,38.986558 -75.894913,38.980532 -75.905791,38.980532 -75.905791,38.986558 -75.894913,38.986558
MD|Caroline|102|-75.91123,38.980532 -75.905791,38.980532 -75.905791,38.968479 -75.91123,38.968479 -75.91123,38.980532
MD|Caroline|103|-75.894913,38.980532 -75.894913,38.974506 -75.905791,38.974506 -75.905791,38.980532 -75.894913,38.980532
MD|Caroline|104|-75.894913,38.974506 -75.894913,38.968479 -75.905791,38.968479 -75.905791,38.974506 -75.894913,38.974506
MD|Caroline|105|-75.894913,39.015228 -75.887551,39.015228 -75.887551,39.006324 -75.894913,39.006324 -75.894913,39.015228
MD|Caroline|106|-75.887551,39.015228 -75.880189,39.015228 -75.880189,39.006324 -75.887551,39.006324 -75.887551,39.015228
MD|Caroline|107|-75.894913,39.006324 -75.890005,39.006324 -75.890005,38.992967 -75.894913,38.992967 -75.894913,39.006324
MD|Caroline|108|-75.880189,39.006324 -75.880189,38.999645 -75.890005,38.999645 -75.890005,39.006324 -75.880189,39.006324
MD|Caroline|109|-75.880189,38.999645 -75.880189,38.992967 -75.890005,38.992967 -75.890005,38.999645 -75.880189,38.999645
MD|Caroline|110|-75.880189,39.015228 -75.872827,39.015228 -75.872827,39.006324 -75.880189,39.006324 -75.880189,39.015228
MD|Caroline|111|-75.872827,39.015228 -75.865464,39.015228 -75.865464,39.006324 -75.872827,39.006324 -75.872827,39.015228
MD|Caroline|112|-75.880189,39.006324 -75.875281,39.006324 -75.875281,38.992967 -75.880189,38.992967 -75.880189,39.006324
MD|Caroline|113|-75.865464,39.006324 -75.865464,38.999645 -75.875281,38.999645 -75.875281,39.006324 -75.865464,39.006324
MD|Caroline|114|-75.865464,38.999645 -75.865464,38.992967 -75.875281,38.992967 -75.875281,38.999645 -75.865464,38.999645
MD|Caroline|115|-75.894913,38.992967 -75.88822,38.992967 -75.88822,38.983172 -75.894913,38.983172 -75.894913,38.992967
MD|Caroline|116|-75.88822,38.992967 -75.881527,38.992967 -75.881527,38.983172 -75.88822,38.983172 -75.88822,38.992967
MD|Caroline|117|-75.881527,38.983172 -75.881527,38.978274 -75.894913,38.978274 -75.894913,38.983172 -75.881527,38.983172
MD|Caroline|118|-75.894913,38.978274 -75.88822,38.978274 -75.88822,38.968479 -75.894913,38.968479 -75.894913,38.978274
MD|Caroline|119|-75.88822,38.978274 -75.881527,38.978274 -75.881527,38.968479 -75.88822,38.968479 -75.88822,38.978274
MD|Caroline|120|-75.881527,38.992967 -75.876173,38.992967 -75.876173,38.980723 -75.881527,38.980723 -75.881527,38.992967
MD|Caroline|121|-75.865464,38.992967 -75.865464,38.986845 -75.876173,38.986845 -75.876173,38.992967 -75.865464,38.992967
MD|Caroline|122|-75.865464,38.986845 -75.865464,38.980723 -75.876173,38.980723 -75.876173,38.986845 -75.865464,38.986845
MD|Caroline|123|-75.881527,38.980723 -75.876173,38.980723 -75.876173,38.968479 -75.881527,38.968479 -75.881527,38.980723
MD|Caroline|124|-75.865464,38.980723 -75.865464,38.974601 -75.876173,38.974601 -75.876173,38.980723 -75.865464,38.980723
MD|Caroline|125|-75.865464,38.974601 -75.865464,38.968479 -75.876173,38.968479 -75.876173,38.974601 -75.865464,38.974601
MD|Caroline|126|-75.865464,39.015228 -75.858102,39.015228 -75.858102,39.006324 -75.865464,39.006324 -75.865464,39.015228
MD|Caroline|127|-75.858102,39.015228 -75.85074,39.015228 -75.85074,39.006324 -75.858102,39.006324 -75.858102,39.015228
MD|Caroline|128|-75.865464,39.006324 -75.860556,39.006324 -75.860556,38.992967 -75.865464,38.992967 -75.865464,39.006324
MD|Caroline|129|-75.85074,39.006324 -75.85074,38.999645 -75.860556,38.999645 -75.860556,39.006324 -75.85074,39.006324
MD|Caroline|130|-75.85074,38.999645 -75.85074,38.992967 -75.860556,38.992967 -75.860556,38.999645 -75.85074,38.999645
MD|Caroline|131|-75.85074,39.015228 -75.843378,39.015228 -75.843378,39.006324 -75.85074,39.006324 -75.85074,39.015228
MD|Caroline|132|-75.843378,39.015228 -75.836016,39.015228 -75.836016,39.006324 -75.843378,39.006324 -75.843378,39.015228
MD|Caroline|133|-75.85074,39.006324 -75.845832,39.006324 -75.845832,38.992967 -75.85074,38.992967 -75.85074,39.006324
MD|Caroline|134|-75.836016,39.006324 -75.836016,38.999645 -75.845832,38.999645 -75.845832,39.006324 -75.836016,39.006324
MD|Caroline|135|-75.836016,38.999645 -75.836016,38.992967 -75.845832,38.992967 -75.845832,38.999645 -75.836016,38.999645
MD|Caroline|136|-75.865464,38.992967 -75.858772,38.992967 -75.858772,38.983172 -75.865464,38.983172 -75.865464,38.992967
MD|Caroline|137|-75.858772,38.992967 -75.852079,38.992967 -75.852079,38.983172 -75.858772,38.983172 -75.858772,38.992967
MD|Caroline|138|-75.852079,38.983172 -75.852079,38.978274 -75.865464,38.978274 -75.865464,38.983172 -75.852079,38.983172
MD|Caroline|139|-75.865464,38.978274 -75.858772,38.978274 -75.858772,38.968479 -75.865464,38.968479 -75.865464,38.978274
MD|Caroline|140|-75.858772,38.978274 -75.852079,38.978274 -75.852079,38.968479 -75.858772,38.968479 -75.858772,38.978274
MD|Caroline|141|-75.852079,38.992967 -75.846725,38.992967 -75.846725,38.980723 -75.852079,38.980723 -75.852079,38.992967
MD|Caroline|142|-75.836016,38.992967 -75.836016,38.986845 -75.846725,38.986845 -75.846725,38.992967 -75.836016,38.992967
MD|Caroline|143|-75.836016,38.986845 -75.836016,38.980723 -75.846725,38.980723 -75.846725,38.986845 -75.836016,38.986845
MD|Caroline|144|-75.852079,38.980723 -75.846725,38.980723 -75.846725,38.968479 -75.852079,38.968479 -75.852079,38.980723
MD|Caroline|145|-75.836016,38.980723 -75.836016,38.974601 -75.846725,38.974601 -75.846725,38.980723 -75.836016,38.980723
MD|Caroline|146|-75.836016,38.974601 -75.836016,38.968479 -75.846725,38.968479 -75.846725,38.974601 -75.836016,38.974601
MD|Caroline|147|-75.836016,39.015228 -75.828654,39.015228 -75.828654,39.006324 -75.836016,39.006324 -75.836016,39.015228
MD|Caroline|148|-75.828654,39.015228 -75.821292,39.015228 -75.821292,39.006324 -75.828654,39.006324 -75.828654,39.015228
MD|Caroline|149|-75.836016,39.006324 -75.831108,39.006324 -75.831108,38.992967 -75.836016,38.992967 -75.836016,39.006324
MD|Caroline|150|-75.821292,39.006324 -75.821292,38.999645 -75.831108,38.999645 -75.831108,39.006324 -75.821292,39.006324
MD|Caroline|151|-75.821292,38.999645 -75.821292,38.992967 -75.831108,38.992967 -75.831108,38.999645 -75.821292,38.999645
MD|Caroline|152|-75.821292,39.015228 -75.81393,39.015228 -75.81393,39.006324 -75.821292,39.006324 -75.821292,39.015228
MD|Caroline|153|-75.81393,39.015228 -75.806568,39.015228 -75.806568,39.006324 -75.81393,39.006324 -75.81393,39.015228
MD|Caroline|154|-75.821292,39.006324 -75.816384,39.006324 -75.816384,38.992967 -75.821292,38.992967 -75.821292,39.006324
MD|Caroline|155|-75.806568,39.006324 -75.806568,38.999645 -75.816384,38.999645 -75.816384,39.006324 -75.806568,39.006324
MD|Caroline|156|-75.806568,38.999645 -75.806568,38.992967 -75.816384,38.992967 -75.816384,38.999645 -75.806568,38.999645
MD|Caroline|157|-75.836016,38.992967 -75.829323,38.992967 -75.829323,38.983172 -75.836016,38.983172 -75.836016,38.992967
MD|Caroline|158|-75.829323,38.992967 -75.822631,38.992967 -75.822631,38.983172 -75.829323,38.983172 -75.829323,38.992967
MD|Caroline|159|-75.822631,38.983172 -75.822631,38.978274 -75.836016,38.978274 -75.836016,38.983172 -75.822631,38.983172
MD|Caroline|160|-75.836016,38.978274 -75.829323,38.978274 -75.829323,38.968479 -75.836016,38.968479 -75.836016,38.978274
MD|Caroline|161|-75.829323,38.978274 -75.822631,38.978274 -75.822631,38.968479 -75.829323,38.968479 -75.829323,38.978274
MD|Caroline|162|-75.822631,38.992967 -75.817276,38.992967 -75.817276,38.980723 -75.822631,38.980723 -75.822631,38.992967
MD|Caroline|163|-75.806568,38.992967 -75.806568,38.986845 -75.817276,38.986845 -75.817276,38.992967 -75.806568,38.992967
MD|Caroline|164|-75.806568,38.986845 -75.806568,38.980723 -75.817276,38.980723 -75.817276,38.986845 -75.806568,38.986845
MD|Caroline|165|-75.822631,38.980723 -75.817276,38.980723 -75.817276,38.968479 -75.822631,38.968479 -75.822631,38.980723
MD|Caroline|166|-75.806568,38.980723 -75.806568,38.974601 -75.817276,38.974601 -75.817276,38.980723 -75.806568,38.980723
MD|Caroline|167|-75.806568,38.974601 -75.806568,38.968479 -75.817276,38.968479 -75.817276,38.974601 -75.806568,38.974601
MD|Caroline|168|-75.806568,39.122361 -75.802094,39.125011 -75.800095,39.127712 -75.796997,39.129211 -75.794395,39.12981 -75.794391,39.129814 -75.794391,39.121203 -75.806568,39.121203 -75.806568,39.122361
MD|Caroline|169|-75.794391,39.129814 -75.791397,39.132412 -75.788269,39.132935 -75.788269,39.121203 -75.794391,39.121203 -75.794391,39.129814
MD|Caroline|170|-75.806568,39.121203 -75.800468,39.121203 -75.800468,39.110456 -75.806568,39.110456 -75.806568,39.121203
MD|Caroline|171|-75.800468,39.121203 -75.794368,39.121203 -75.794368,39.110456 -75.800468,39.110456 -75.800468,39.121203
MD|Caroline|172|-75.794368,39.121203 -75.788269,39.121203 -75.788269,39.110456 -75.794368,39.110456 -75.794368,39.121203
MD|Caroline|173|-75.788269,39.132935 -75.787201,39.133114 -75.780941,39.133838 -75.780941,39.124464 -75.788269,39.124464 -75.788269,39.132935
MD|Caroline|174|-75.780941,39.133838 -75.775101,39.134514 -75.774229,39.134674 -75.774229,39.124464 -75.780941,39.124464 -75.780941,39.133838
MD|Caroline|175|-75.788269,39.124464 -75.783589,39.124464 -75.783589,39.110456 -75.788269,39.110456 -75.788269,39.124464
MD|Caroline|176|-75.774229,39.124464 -75.774229,39.11746 -75.783589,39.11746 -75.783589,39.124464 -75.774229,39.124464
MD|Caroline|177|-75.774229,39.11746 -75.774229,39.110456 -75.783589,39.110456 -75.783589,39.11746 -75.774229,39.11746
MD|Caroline|178|-75.806568,39.110456 -75.798483,39.110456 -75.798483,39.102347 -75.806568,39.102347 -75.806568,39.110456
MD|Caroline|179|-75.798483,39.110456 -75.790398,39.110456 -75.790398,39.102347 -75.798483,39.102347 -75.798483,39.110456
MD|Caroline|180|-75.806568,39.102347 -75.801178,39.102347 -75.801178,39.090184 -75.806568,39.090184 -75.806568,39.102347
MD|Caroline|181|-75.790398,39.102347 -75.790398,39.096266 -75.801178,39.096266 -75.801178,39.102347 -75.790398,39.102347
MD|Caroline|182|-75.790398,39.096266 -75.790398,39.090184 -75.801178,39.090184 -75.801178,39.096266 -75.790398,39.096266
MD|Caroline|183|-75.790398,39.110456 -75.782314,39.110456 -75.782314,39.102347 -75.790398,39.102347 -75.790398,39.110456
MD|Caroline|184|-75.782314,39.110456 -75.774229,39.110456 -75.774229,39.102347 -75.782314,39.102347 -75.782314,39.110456
MD|Caroline|185|-75.790398,39.102347 -75.785009,39.102347 -75.785009,39.090184 -75.790398,39.090184 -75.790398,39.102347
MD|Caroline|186|-75.774229,39.102347 -75.774229,39.096266 -75.785009,39.096266 -75.785009,39.102347 -75.774229,39.102347
MD|Caroline|187|-75.774229,39.096266 -75.774229,39.090184 -75.785009,39.090184 -75.785009,39.096266 -75.774229,39.096266
MD|Caroline|188|-75.774229,39.134674 -75.771294,39.135212 -75.765954,39.136468 -75.765954,39.1276 -75.774229,39.1276 -75.774229,39.134674
MD|Caroline|189|-75.765954,39.136468 -75.762794,39.137211 -75.759183,39.13813 -75.759183,39.1276 -75.765954,39.1276 -75.765954,39.136468
MD|Caroline|190|-75.774229,39.1276 -75.769214,39.1276 -75.769214,39.114528 -75.774229,39.114528 -75.774229,39.1276
MD|Caroline|191|-75.759183,39.1276 -75.759183,39.121064 -75.769214,39.121064 -75.769214,39.1276 -75.759183,39.1276
MD|Caroline|192|-75.759183,39.121064 -75.759183,39.114528 -75.769214,39.114528 -75.769214,39.121064 -75.759183,39.121064
MD|Caroline|193|-75.747894,39.142712 -75.746934,39.134933 -75.759183,39.134933 -75.759183,39.13813 -75.757294,39.138611 -75.749992,39.142113 -75.747894,39.142712
MD|Caroline|194|-75.746934,39.134933 -75.746895,39.134613 -75.746545,39.129668 -75.759183,39.129668 -75.759183,39.134933 -75.746934,39.134933
MD|Caroline|195|-75.746545,39.129668 -75.7463,39.126213 -75.7463,39.124547 -75.759183,39.124547 -75.759183,39.129668 -75.746545,39.129668
MD|Caroline|196|-75.759183,39.124547 -75.75264,39.124547 -75.75264,39.114528 -75.759183,39.114528 -75.759183,39.124547
MD|Caroline|197|-75.75264,39.124547 -75.7463,39.124547 -75.7463,39.122711 -75.746094,39.119011 -75.745768,39.114528 -75.75264,39.114528 -75.75264,39.124547
MD|Caroline|198|-75.774229,39.114528 -75.767497,39.114528 -75.767497,39.104791 -75.774229,39.104791 -75.774229,39.114528
MD|Caroline|199|-75.767497,39.114528 -75.760764,39.114528 -75.760764,39.104791 -75.767497,39.104791 -75.767497,39.114528
MD|Caroline|200|-75.760764,39.104791 -75.760764,39.099922 -75.774229,39.099922 -75.774229,39.104791 -75.760764,39.104791
MD|Caroline|201|-75.774229,39.099922 -75.767497,39.099922 -75.767497,39.090184 -75.774229,39.090184 -75.774229,39.099922
