State|County|ID| Polygon Point Coordinates
MD|Frederick|1|-77.507996,39.684513 -77.505898,39.687111 -77.503197,39.689213 -77.498497,39.690014 -77.495094,39.691914 -77.495023,39.691981 -77.495023,39.683321 -77.497915,39.683321 -77.499695,39.684113 -77.507996,39.684513
MD|Frederick|2|-77.495023,39.691981 -77.491096,39.695713 -77.489494,39.699013 -77.489385,39.699145 -77.489385,39.683321 -77.495023,39.683321 -77.495023,39.691981
MD|Frederick|3|-77.480294,39.708832 -77.480294,39.697744 -77.489385,39.697744 -77.489385,39.699145 -77.487999,39.700813 -77.486099,39.704811 -77.484299,39.706211 -77.480698,39.708412 -77.480294,39.708832
MD|Frederick|4|-77.480294,39.697744 -77.480294,39.690532 -77.489385,39.690532 -77.489385,39.697744 -77.480294,39.697744
MD|Frederick|5|-77.480294,39.690532 -77.480294,39.683321 -77.489385,39.683321 -77.489385,39.690532 -77.480294,39.690532
MD|Frederick|6|-77.469551,39.71962 -77.469551,39.70773 -77.480294,39.70773 -77.480294,39.708832 -77.478394,39.710812 -77.4739,39.714413 -77.471092,39.717411 -77.469597,39.719612 -77.469551,39.71962
MD|Frederick|7|-77.469551,39.70773 -77.469551,39.701627 -77.480294,39.701627 -77.480294,39.70773 -77.469551,39.70773
MD|Frederick|8|-77.469551,39.701627 -77.469551,39.695525 -77.480294,39.695525 -77.480294,39.701627 -77.469551,39.701627
MD|Frederick|9|-77.469551,39.695525 -77.469551,39.689423 -77.480294,39.689423 -77.480294,39.695525 -77.469551,39.695525
MD|Frederick|10|-77.469551,39.689423 -77.469551,39.683321 -77.480294,39.683321 -77.480294,39.689423 -77.469551,39.689423
MD|Frederick|11|-77.485444,39.683321 -77.485444,39.676346 -77.493479,39.676346 -77.492996,39.677311 -77.494293,39.679314 -77.496994,39.682911 -77.497915,39.683321 -77.485444,39.683321
MD|Frederick|12|-77.485444,39.676346 -77.485444,39.669875 -77.497227,39.669875 -77.496498,39.672211 -77.494095,39.675114 -77.493479,39.676346 -77.485444,39.676346
MD|Frederick|13|-77.508627,39.658571 -77.508499,39.65871 -77.505898,39.660812 -77.504494,39.66291 -77.502296,39.665512 -77.499496,39.667011 -77.497498,39.66901 -77.497227,39.669875 -77.497042,39.669875 -77.497042,39.658571 -77.508627,39.658571
MD|Frederick|14|-77.497042,39.669875 -77.491243,39.669875 -77.491243,39.658571 -77.497042,39.658571 -77.497042,39.669875
MD|Frederick|15|-77.491243,39.669875 -77.485444,39.669875 -77.485444,39.658571 -77.491243,39.658571 -77.491243,39.669875
MD|Frederick|16|-77.485444,39.683321 -77.480146,39.683321 -77.480146,39.670946 -77.485444,39.670946 -77.485444,39.683321
MD|Frederick|17|-77.469551,39.683321 -77.469551,39.677133 -77.480146,39.677133 -77.480146,39.683321 -77.469551,39.683321
MD|Frederick|18|-77.469551,39.677133 -77.469551,39.670946 -77.480146,39.670946 -77.480146,39.677133 -77.469551,39.677133
MD|Frederick|19|-77.485444,39.670946 -77.480146,39.670946 -77.480146,39.658571 -77.485444,39.658571 -77.485444,39.670946
MD|Frederick|20|-77.469551,39.670946 -77.469551,39.664758 -77.480146,39.664758 -77.480146,39.670946 -77.469551,39.670946
MD|Frederick|21|-77.469551,39.664758 -77.469551,39.658571 -77.480146,39.658571 -77.480146,39.664758 -77.469551,39.664758
MD|Frederick|22|-77.548663,39.630208 -77.546394,39.632812 -77.542198,39.633614 -77.537697,39.632614 -77.533394,39.631313 -77.530197,39.632011 -77.527893,39.633812 -77.526398,39.636013 -77.525497,39.637814 -77.524805,39.638226 -77.524805,39.630208 -77.548663,39.630208
MD|Frederick|23|-77.524805,39.638226 -77.520798,39.640614 -77.518363,39.643327 -77.518363,39.630208 -77.524805,39.630208 -77.524805,39.638226
MD|Frederick|24|-77.508845,39.658331 -77.508845,39.644002 -77.517886,39.644002 -77.516296,39.646511 -77.513695,39.649414 -77.512993,39.652012 -77.511993,39.654411 -77.510597,39.65641 -77.508845,39.658331
MD|Frederick|25|-77.508845,39.644002 -77.508845,39.637096 -77.518363,39.637096 -77.518363,39.643327 -77.518196,39.643513 -77.517886,39.644002 -77.508845,39.644002
MD|Frederick|26|-77.508845,39.637096 -77.508845,39.630208 -77.518363,39.630208 -77.518363,39.637096 -77.508845,39.637096
MD|Frederick|27|-77.494976,39.658571 -77.494976,39.653842 -77.508845,39.653842 -77.508845,39.658331 -77.508627,39.658571 -77.494976,39.658571
MD|Frederick|28|-77.508845,39.653842 -77.501911,39.653842 -77.501911,39.644388 -77.508845,39.644388 -77.508845,39.653842
MD|Frederick|29|-77.501911,39.653842 -77.494976,39.653842 -77.494976,39.644388 -77.501911,39.644388 -77.501911,39.653842
MD|Frederick|30|-77.494976,39.644388 -77.494976,39.639662 -77.508845,39.639662 -77.508845,39.644388 -77.494976,39.644388
MD|Frederick|31|-77.508845,39.639662 -77.501911,39.639662 -77.501911,39.630208 -77.508845,39.630208 -77.508845,39.639662
