State|County|ID| Polygon Point Coordinates
MD|St. Marys|24|-76.813792,38.440666 -76.813792,38.430063 -76.82228,38.430063 -76.821678,38.432804 -76.816871,38.440666 -76.813792,38.440666
MD|St. Marys|25|-76.832132,38.419835 -76.829079,38.422009 -76.827278,38.425205 -76.825378,38.425709 -76.822578,38.428703 -76.82228,38.430063 -76.820201,38.430063 -76.820201,38.419835 -76.832132,38.419835
MD|St. Marys|26|-76.820201,38.430063 -76.813792,38.430063 -76.813792,38.419835 -76.820201,38.419835 -76.820201,38.430063
MD|St. Marys|27|-76.839974,38.411151 -76.837982,38.413502 -76.835472,38.41711 -76.832878,38.419304 -76.832132,38.419835 -76.828887,38.419835 -76.828887,38.411151 -76.839974,38.411151
MD|St. Marys|28|-76.828887,38.419835 -76.821339,38.419835 -76.821339,38.411151 -76.828887,38.411151 -76.828887,38.419835
MD|St. Marys|29|-76.821339,38.419835 -76.813792,38.419835 -76.813792,38.411151 -76.821339,38.411151 -76.821339,38.419835
MD|St. Marys|30|-76.800469,38.440666 -76.800469,38.435747 -76.813792,38.435747 -76.813792,38.440666 -76.800469,38.440666
MD|St. Marys|31|-76.813792,38.435747 -76.807131,38.435747 -76.807131,38.425908 -76.813792,38.425908 -76.813792,38.435747
MD|St. Marys|32|-76.807131,38.435747 -76.800469,38.435747 -76.800469,38.425908 -76.807131,38.425908 -76.807131,38.435747
MD|St. Marys|33|-76.800469,38.425908 -76.800469,38.420989 -76.813792,38.420989 -76.813792,38.425908 -76.800469,38.425908
MD|St. Marys|34|-76.813792,38.420989 -76.807131,38.420989 -76.807131,38.411151 -76.813792,38.411151 -76.813792,38.420989
MD|St. Marys|35|-76.807131,38.420989 -76.800469,38.420989 -76.800469,38.411151 -76.807131,38.411151 -76.807131,38.420989
MD|St. Marys|36|-76.787145,38.440666 -76.787145,38.435747 -76.800469,38.435747 -76.800469,38.440666 -76.787145,38.440666
MD|St. Marys|37|-76.800469,38.435747 -76.793807,38.435747 -76.793807,38.425908 -76.800469,38.425908 -76.800469,38.435747
MD|St. Marys|38|-76.793807,38.435747 -76.787145,38.435747 -76.787145,38.425908 -76.793807,38.425908 -76.793807,38.435747
MD|St. Marys|39|-76.773821,38.440666 -76.773821,38.435747 -76.787145,38.435747 -76.787145,38.440666 -76.773821,38.440666
MD|St. Marys|40|-76.787145,38.435747 -76.780483,38.435747 -76.780483,38.425908 -76.787145,38.425908 -76.787145,38.435747
MD|St. Marys|41|-76.780483,38.435747 -76.773821,38.435747 -76.773821,38.425908 -76.780483,38.425908 -76.780483,38.435747
MD|St. Marys|42|-76.787145,38.425908 -76.787145,38.420989 -76.800469,38.420989 -76.800469,38.425908 -76.787145,38.425908
MD|St. Marys|43|-76.800469,38.420989 -76.793807,38.420989 -76.793807,38.411151 -76.800469,38.411151 -76.800469,38.420989
MD|St. Marys|44|-76.793807,38.420989 -76.787145,38.420989 -76.787145,38.411151 -76.793807,38.411151 -76.793807,38.420989
MD|St. Marys|45|-76.773821,38.425908 -76.773821,38.420989 -76.787145,38.420989 -76.787145,38.425908 -76.773821,38.425908
MD|St. Marys|46|-76.787145,38.420989 -76.780483,38.420989 -76.780483,38.411151 -76.787145,38.411151 -76.787145,38.420989
MD|St. Marys|47|-76.780483,38.420989 -76.773821,38.420989 -76.773821,38.411151 -76.780483,38.411151 -76.780483,38.420989
MD|St. Marys|48|-76.871828,38.388998 -76.871544,38.389229 -76.869644,38.39003 -76.867645,38.39183 -76.862442,38.392128 -76.860435,38.393333 -76.860237,38.393005 -76.856194,38.395012 -76.853746,38.396354 -76.853746,38.388998 -76.871828,38.388998
MD|St. Marys|49|-76.843978,38.40928 -76.843978,38.395708 -76.853746,38.395708 -76.853746,38.396354 -76.851997,38.397312 -76.849106,38.399807 -76.848404,38.401802 -76.847298,38.407009 -76.845276,38.408905 -76.843978,38.40928
MD|St. Marys|50|-76.843978,38.395708 -76.843978,38.388998 -76.853746,38.388998 -76.853746,38.395708 -76.843978,38.395708
MD|St. Marys|51|-76.834881,38.411151 -76.834881,38.403408 -76.843978,38.403408 -76.843978,38.40928 -76.840775,38.410206 -76.839974,38.411151 -76.834881,38.411151
MD|St. Marys|52|-76.834881,38.403408 -76.834881,38.396203 -76.843978,38.396203 -76.843978,38.403408 -76.834881,38.403408
MD|St. Marys|53|-76.834881,38.396203 -76.834881,38.388998 -76.843978,38.388998 -76.843978,38.396203 -76.834881,38.396203
MD|St. Marys|54|-76.871971,38.388882 -76.871828,38.388998 -76.856975,38.388998 -76.856975,38.380635 -76.857224,38.381107 -76.857544,38.381176 -76.858177,38.38184 -76.858383,38.382458 -76.858765,38.382778 -76.859779,38.383213 -76.866356,38.385155 -76.869461,38.385635 -76.870369,38.386341 -76.87072,38.38863 -76.87133,38.388882 -76.871971,38.388882
MD|St. Marys|55|-76.846834,38.388998 -76.846834,38.382535 -76.856975,38.382535 -76.856975,38.388998 -76.846834,38.388998
MD|St. Marys|56|-76.846834,38.382535 -76.846834,38.37331 -76.847878,38.373348 -76.850967,38.375622 -76.853325,38.376236 -76.853905,38.376808 -76.854225,38.377449 -76.855385,38.378635 -76.856117,38.379002 -76.856975,38.380635 -76.856975,38.382535 -76.846834,38.382535
MD|St. Marys|57|-76.834881,38.388998 -76.834881,38.383515 -76.846834,38.383515 -76.846834,38.388998 -76.834881,38.388998
MD|St. Marys|58|-76.846834,38.383515 -76.840836,38.383515 -76.840836,38.372508 -76.845826,38.372508 -76.846642,38.373302 -76.846834,38.37331 -76.846834,38.383515
MD|St. Marys|59|-76.840836,38.383515 -76.834881,38.383515 -76.834881,38.372508 -76.840836,38.372508 -76.840836,38.383515
MD|St. Marys|60|-76.824705,38.411151 -76.824705,38.40471 -76.834881,38.40471 -76.834881,38.411151 -76.824705,38.411151
MD|St. Marys|61|-76.824705,38.40471 -76.824705,38.39827 -76.834881,38.39827 -76.834881,38.40471 -76.824705,38.40471
MD|St. Marys|62|-76.824705,38.39827 -76.824705,38.391829 -76.834881,38.391829 -76.834881,38.39827 -76.824705,38.39827
MD|St. Marys|63|-76.814528,38.411151 -76.814528,38.40471 -76.824705,38.40471 -76.824705,38.411151 -76.814528,38.411151
MD|St. Marys|64|-76.814528,38.40471 -76.814528,38.39827 -76.824705,38.39827 -76.824705,38.40471 -76.814528,38.40471
MD|St. Marys|65|-76.814528,38.39827 -76.814528,38.391829 -76.824705,38.391829 -76.824705,38.39827 -76.814528,38.39827
MD|St. Marys|66|-76.824705,38.391829 -76.824705,38.385389 -76.834881,38.385389 -76.834881,38.391829 -76.824705,38.391829
MD|St. Marys|67|-76.824705,38.385389 -76.824705,38.378948 -76.834881,38.378948 -76.834881,38.385389 -76.824705,38.385389
MD|St. Marys|68|-76.824705,38.378948 -76.824705,38.372508 -76.834881,38.372508 -76.834881,38.378948 -76.824705,38.378948
MD|St. Marys|69|-76.814528,38.391829 -76.814528,38.385389 -76.824705,38.385389 -76.824705,38.391829 -76.814528,38.391829
MD|St. Marys|70|-76.814528,38.385389 -76.814528,38.378948 -76.824705,38.378948 -76.824705,38.385389 -76.814528,38.385389
MD|St. Marys|71|-76.814528,38.378948 -76.814528,38.372508 -76.824705,38.372508 -76.824705,38.378948 -76.814528,38.378948
MD|St. Marys|72|-76.804351,38.411151 -76.804351,38.40471 -76.814528,38.40471 -76.814528,38.411151 -76.804351,38.411151
MD|St. Marys|73|-76.804351,38.40471 -76.804351,38.39827 -76.814528,38.39827 -76.814528,38.40471 -76.804351,38.40471
MD|St. Marys|74|-76.804351,38.39827 -76.804351,38.391829 -76.814528,38.391829 -76.814528,38.39827 -76.804351,38.39827
MD|St. Marys|75|-76.794174,38.411151 -76.794174,38.40471 -76.804351,38.40471 -76.804351,38.411151 -76.794174,38.411151
MD|St. Marys|76|-76.794174,38.40471 -76.794174,38.39827 -76.804351,38.39827 -76.804351,38.40471 -76.794174,38.40471
MD|St. Marys|77|-76.794174,38.39827 -76.794174,38.391829 -76.804351,38.391829 -76.804351,38.39827 -76.794174,38.39827
MD|St. Marys|78|-76.804351,38.391829 -76.804351,38.385389 -76.814528,38.385389 -76.814528,38.391829 -76.804351,38.391829
MD|St. Marys|79|-76.804351,38.385389 -76.804351,38.378948 -76.814528,38.378948 -76.814528,38.385389 -76.804351,38.385389
MD|St. Marys|80|-76.804351,38.378948 -76.804351,38.372508 -76.814528,38.372508 -76.814528,38.378948 -76.804351,38.378948
MD|St. Marys|81|-76.794174,38.391829 -76.794174,38.385389 -76.804351,38.385389 -76.804351,38.391829 -76.794174,38.391829
MD|St. Marys|82|-76.794174,38.385389 -76.794174,38.378948 -76.804351,38.378948 -76.804351,38.385389 -76.794174,38.385389
MD|St. Marys|83|-76.794174,38.378948 -76.794174,38.372508 -76.804351,38.372508 -76.804351,38.378948 -76.794174,38.378948
MD|St. Marys|84|-76.783998,38.411151 -76.783998,38.40471 -76.794174,38.40471 -76.794174,38.411151 -76.783998,38.411151
MD|St. Marys|85|-76.783998,38.40471 -76.783998,38.39827 -76.794174,38.39827 -76.794174,38.40471 -76.783998,38.40471
MD|St. Marys|86|-76.783998,38.39827 -76.783998,38.391829 -76.794174,38.391829 -76.794174,38.39827 -76.783998,38.39827
MD|St. Marys|87|-76.773821,38.411151 -76.773821,38.40471 -76.783998,38.40471 -76.783998,38.411151 -76.773821,38.411151
MD|St. Marys|88|-76.773821,38.40471 -76.773821,38.39827 -76.783998,38.39827 -76.783998,38.40471 -76.773821,38.40471
MD|St. Marys|89|-76.773821,38.39827 -76.773821,38.391829 -76.783998,38.391829 -76.783998,38.39827 -76.773821,38.39827
MD|St. Marys|90|-76.783998,38.391829 -76.783998,38.385389 -76.794174,38.385389 -76.794174,38.391829 -76.783998,38.391829
MD|St. Marys|91|-76.783998,38.385389 -76.783998,38.378948 -76.794174,38.378948 -76.794174,38.385389 -76.783998,38.385389
MD|St. Marys|92|-76.783998,38.378948 -76.783998,38.372508 -76.794174,38.372508 -76.794174,38.378948 -76.783998,38.378948
MD|St. Marys|93|-76.773821,38.391829 -76.773821,38.385389 -76.783998,38.385389 -76.783998,38.391829 -76.773821,38.391829
MD|St. Marys|94|-76.773821,38.385389 -76.773821,38.378948 -76.783998,38.378948 -76.783998,38.385389 -76.773821,38.385389
MD|St. Marys|95|-76.773821,38.378948 -76.773821,38.372508 -76.783998,38.372508 -76.783998,38.378948 -76.773821,38.378948
MD|St. Marys|96|-76.765381,38.513203 -76.762094,38.513155 -76.762094,38.50616 -76.773821,38.50616 -76.773821,38.508987 -76.770271,38.510406 -76.768082,38.512604 -76.765381,38.513203
MD|St. Marys|97|-76.773821,38.50616 -76.767958,38.50616 -76.767958,38.494981 -76.773821,38.494981 -76.773821,38.50616
MD|St. Marys|98|-76.767958,38.50616 -76.762094,38.50616 -76.762094,38.494981 -76.767958,38.494981 -76.767958,38.50616
MD|St. Marys|99|-76.762094,38.513155 -76.758583,38.513103 -76.755081,38.513603 -76.751363,38.51324 -76.751363,38.507196 -76.762094,38.507196 -76.762094,38.513155
MD|St. Marys|100|-76.751363,38.507196 -76.751363,38.501089 -76.762094,38.501089 -76.762094,38.507196 -76.751363,38.507196
MD|St. Marys|101|-76.751363,38.501089 -76.751363,38.494981 -76.762094,38.494981 -76.762094,38.501089 -76.751363,38.501089
MD|St. Marys|102|-76.762592,38.494981 -76.762592,38.489145 -76.773821,38.489145 -76.773821,38.494981 -76.762592,38.494981
MD|St. Marys|103|-76.762592,38.489145 -76.762592,38.483308 -76.773821,38.483308 -76.773821,38.489145 -76.762592,38.489145
MD|St. Marys|104|-76.762592,38.483308 -76.762592,38.477471 -76.773821,38.477471 -76.773821,38.483308 -76.762592,38.483308
MD|St. Marys|105|-76.751363,38.494981 -76.751363,38.489145 -76.762592,38.489145 -76.762592,38.494981 -76.751363,38.494981
MD|St. Marys|106|-76.751363,38.489145 -76.751363,38.483308 -76.762592,38.483308 -76.762592,38.489145 -76.751363,38.489145
MD|St. Marys|107|-76.751363,38.483308 -76.751363,38.477471 -76.762592,38.477471 -76.762592,38.483308 -76.751363,38.483308
MD|St. Marys|108|-76.751363,38.51324 -76.750977,38.513203 -76.74688,38.512505 -76.74308,38.512402 -76.740238,38.512475 -76.740238,38.506732 -76.751363,38.506732 -76.751363,38.51324
MD|St. Marys|109|-76.740238,38.506732 -76.740238,38.50084 -76.751363,38.50084 -76.751363,38.506732 -76.740238,38.506732
MD|St. Marys|110|-76.740238,38.50084 -76.740238,38.494948 -76.751363,38.494948 -76.751363,38.50084 -76.740238,38.50084
MD|St. Marys|111|-76.740238,38.512475 -76.739082,38.512505 -76.733879,38.512302 -76.73008,38.511803 -76.728862,38.511843 -76.728862,38.506471 -76.740238,38.506471 -76.740238,38.512475
MD|St. Marys|112|-76.728862,38.506471 -76.728862,38.50071 -76.740238,38.50071 -76.740238,38.506471 -76.728862,38.506471
MD|St. Marys|113|-76.728862,38.50071 -76.728862,38.494948 -76.740238,38.494948 -76.740238,38.50071 -76.728862,38.50071
MD|St. Marys|114|-76.740112,38.494948 -76.740112,38.489123 -76.751363,38.489123 -76.751363,38.494948 -76.740112,38.494948
MD|St. Marys|115|-76.740112,38.489123 -76.740112,38.483297 -76.751363,38.483297 -76.751363,38.489123 -76.740112,38.489123
MD|St. Marys|116|-76.740112,38.483297 -76.740112,38.477471 -76.751363,38.477471 -76.751363,38.483297 -76.740112,38.483297
MD|St. Marys|117|-76.728862,38.494948 -76.728862,38.489123 -76.740112,38.489123 -76.740112,38.494948 -76.728862,38.494948
MD|St. Marys|118|-76.728862,38.489123 -76.728862,38.483297 -76.740112,38.483297 -76.740112,38.489123 -76.728862,38.489123
MD|St. Marys|119|-76.728862,38.483297 -76.728862,38.477471 -76.740112,38.477471 -76.740112,38.483297 -76.728862,38.483297
MD|St. Marys|120|-76.762581,38.477471 -76.762581,38.47164 -76.773821,38.47164 -76.773821,38.477471 -76.762581,38.477471
MD|St. Marys|121|-76.762581,38.47164 -76.762581,38.465808 -76.773821,38.465808 -76.773821,38.47164 -76.762581,38.47164
MD|St. Marys|122|-76.762581,38.465808 -76.762581,38.459977 -76.773821,38.459977 -76.773821,38.465808 -76.762581,38.465808
MD|St. Marys|123|-76.751341,38.477471 -76.751341,38.47164 -76.762581,38.47164 -76.762581,38.477471 -76.751341,38.477471
MD|St. Marys|124|-76.751341,38.47164 -76.751341,38.465808 -76.762581,38.465808 -76.762581,38.47164 -76.751341,38.47164
MD|St. Marys|125|-76.751341,38.465808 -76.751341,38.459977 -76.762581,38.459977 -76.762581,38.465808 -76.751341,38.465808
MD|St. Marys|126|-76.762581,38.459977 -76.762581,38.454146 -76.773821,38.454146 -76.773821,38.459977 -76.762581,38.459977
MD|St. Marys|127|-76.762581,38.454146 -76.762581,38.448314 -76.773821,38.448314 -76.773821,38.454146 -76.762581,38.454146
MD|St. Marys|128|-76.762581,38.448314 -76.762581,38.442483 -76.773821,38.442483 -76.773821,38.448314 -76.762581,38.448314
MD|St. Marys|129|-76.751341,38.459977 -76.751341,38.454146 -76.762581,38.454146 -76.762581,38.459977 -76.751341,38.459977
MD|St. Marys|130|-76.751341,38.454146 -76.751341,38.448314 -76.762581,38.448314 -76.762581,38.454146 -76.751341,38.454146
MD|St. Marys|131|-76.751341,38.448314 -76.751341,38.442483 -76.762581,38.442483 -76.762581,38.448314 -76.751341,38.448314
MD|St. Marys|132|-76.740102,38.477471 -76.740102,38.47164 -76.751341,38.47164 -76.751341,38.477471 -76.740102,38.477471
MD|St. Marys|133|-76.740102,38.47164 -76.740102,38.465808 -76.751341,38.465808 -76.751341,38.47164 -76.740102,38.47164
MD|St. Marys|134|-76.740102,38.465808 -76.740102,38.459977 -76.751341,38.459977 -76.751341,38.465808 -76.740102,38.465808
MD|St. Marys|135|-76.728862,38.477471 -76.728862,38.47164 -76.740102,38.47164 -76.740102,38.477471 -76.728862,38.477471
MD|St. Marys|136|-76.728862,38.47164 -76.728862,38.465808 -76.740102,38.465808 -76.740102,38.47164 -76.728862,38.47164
MD|St. Marys|137|-76.728862,38.465808 -76.728862,38.459977 -76.740102,38.459977 -76.740102,38.465808 -76.728862,38.465808
MD|St. Marys|138|-76.740102,38.459977 -76.740102,38.454146 -76.751341,38.454146 -76.751341,38.459977 -76.740102,38.459977
MD|St. Marys|139|-76.740102,38.454146 -76.740102,38.448314 -76.751341,38.448314 -76.751341,38.454146 -76.740102,38.454146
MD|St. Marys|140|-76.740102,38.448314 -76.740102,38.442483 -76.751341,38.442483 -76.751341,38.448314 -76.740102,38.448314
MD|St. Marys|141|-76.728862,38.459977 -76.728862,38.454146 -76.740102,38.454146 -76.740102,38.459977 -76.728862,38.459977
MD|St. Marys|142|-76.728862,38.454146 -76.728862,38.448314 -76.740102,38.448314 -76.740102,38.454146 -76.728862,38.454146
MD|St. Marys|143|-76.728862,38.448314 -76.728862,38.442483 -76.740102,38.442483 -76.740102,38.448314 -76.728862,38.448314
MD|St. Marys|144|-76.762581,38.442483 -76.762581,38.436652 -76.773821,38.436652 -76.773821,38.442483 -76.762581,38.442483
MD|St. Marys|145|-76.762581,38.436652 -76.762581,38.430821 -76.773821,38.430821 -76.773821,38.436652 -76.762581,38.436652
MD|St. Marys|146|-76.762581,38.430821 -76.762581,38.424989 -76.773821,38.424989 -76.773821,38.430821 -76.762581,38.430821
MD|St. Marys|147|-76.751341,38.442483 -76.751341,38.436652 -76.762581,38.436652 -76.762581,38.442483 -76.751341,38.442483
MD|St. Marys|148|-76.751341,38.436652 -76.751341,38.430821 -76.762581,38.430821 -76.762581,38.436652 -76.751341,38.436652
MD|St. Marys|149|-76.751341,38.430821 -76.751341,38.424989 -76.762581,38.424989 -76.762581,38.430821 -76.751341,38.430821
MD|St. Marys|150|-76.762581,38.424989 -76.762581,38.419158 -76.773821,38.419158 -76.773821,38.424989 -76.762581,38.424989
MD|St. Marys|151|-76.762581,38.419158 -76.762581,38.413327 -76.773821,38.413327 -76.773821,38.419158 -76.762581,38.419158
MD|St. Marys|152|-76.762581,38.413327 -76.762581,38.407495 -76.773821,38.407495 -76.773821,38.413327 -76.762581,38.413327
MD|St. Marys|153|-76.751341,38.424989 -76.751341,38.419158 -76.762581,38.419158 -76.762581,38.424989 -76.751341,38.424989
MD|St. Marys|154|-76.751341,38.419158 -76.751341,38.413327 -76.762581,38.413327 -76.762581,38.419158 -76.751341,38.419158
MD|St. Marys|155|-76.751341,38.413327 -76.751341,38.407495 -76.762581,38.407495 -76.762581,38.413327 -76.751341,38.413327
MD|St. Marys|156|-76.740102,38.442483 -76.740102,38.436652 -76.751341,38.436652 -76.751341,38.442483 -76.740102,38.442483
MD|St. Marys|157|-76.740102,38.436652 -76.740102,38.430821 -76.751341,38.430821 -76.751341,38.436652 -76.740102,38.436652
MD|St. Marys|158|-76.740102,38.430821 -76.740102,38.424989 -76.751341,38.424989 -76.751341,38.430821 -76.740102,38.430821
MD|St. Marys|159|-76.728862,38.442483 -76.728862,38.436652 -76.740102,38.436652 -76.740102,38.442483 -76.728862,38.442483
MD|St. Marys|160|-76.728862,38.436652 -76.728862,38.430821 -76.740102,38.430821 -76.740102,38.436652 -76.728862,38.436652
MD|St. Marys|161|-76.728862,38.430821 -76.728862,38.424989 -76.740102,38.424989 -76.740102,38.430821 -76.728862,38.430821
MD|St. Marys|162|-76.740102,38.424989 -76.740102,38.419158 -76.751341,38.419158 -76.751341,38.424989 -76.740102,38.424989
MD|St. Marys|163|-76.740102,38.419158 -76.740102,38.413327 -76.751341,38.413327 -76.751341,38.419158 -76.740102,38.419158
MD|St. Marys|164|-76.740102,38.413327 -76.740102,38.407495 -76.751341,38.407495 -76.751341,38.413327 -76.740102,38.413327
MD|St. Marys|165|-76.728862,38.424989 -76.728862,38.419158 -76.740102,38.419158 -76.740102,38.424989 -76.728862,38.424989
MD|St. Marys|166|-76.728862,38.419158 -76.728862,38.413327 -76.740102,38.413327 -76.740102,38.419158 -76.728862,38.419158
MD|St. Marys|167|-76.728862,38.413327 -76.728862,38.407495 -76.740102,38.407495 -76.740102,38.413327 -76.728862,38.413327
MD|St. Marys|168|-76.762581,38.407495 -76.762581,38.401664 -76.773821,38.401664 -76.773821,38.407495 -76.762581,38.407495
MD|St. Marys|169|-76.762581,38.401664 -76.762581,38.395833 -76.773821,38.395833 -76.773821,38.401664 -76.762581,38.401664
MD|St. Marys|170|-76.762581,38.395833 -76.762581,38.390001 -76.773821,38.390001 -76.773821,38.395833 -76.762581,38.395833
MD|St. Marys|171|-76.751341,38.407495 -76.751341,38.401664 -76.762581,38.401664 -76.762581,38.407495 -76.751341,38.407495
MD|St. Marys|172|-76.751341,38.401664 -76.751341,38.395833 -76.762581,38.395833 -76.762581,38.401664 -76.751341,38.401664
MD|St. Marys|173|-76.751341,38.395833 -76.751341,38.390001 -76.762581,38.390001 -76.762581,38.395833 -76.751341,38.395833
MD|St. Marys|174|-76.762581,38.390001 -76.762581,38.38417 -76.773821,38.38417 -76.773821,38.390001 -76.762581,38.390001
MD|St. Marys|175|-76.762581,38.38417 -76.762581,38.378339 -76.773821,38.378339 -76.773821,38.38417 -76.762581,38.38417
MD|St. Marys|176|-76.762581,38.378339 -76.762581,38.372508 -76.773821,38.372508 -76.773821,38.378339 -76.762581,38.378339
MD|St. Marys|177|-76.751341,38.390001 -76.751341,38.38417 -76.762581,38.38417 -76.762581,38.390001 -76.751341,38.390001
MD|St. Marys|178|-76.751341,38.38417 -76.751341,38.378339 -76.762581,38.378339 -76.762581,38.38417 -76.751341,38.38417
MD|St. Marys|179|-76.751341,38.378339 -76.751341,38.372508 -76.762581,38.372508 -76.762581,38.378339 -76.751341,38.378339
MD|St. Marys|180|-76.740102,38.407495 -76.740102,38.401664 -76.751341,38.401664 -76.751341,38.407495 -76.740102,38.407495
MD|St. Marys|181|-76.740102,38.401664 -76.740102,38.395833 -76.751341,38.395833 -76.751341,38.401664 -76.740102,38.401664
MD|St. Marys|182|-76.740102,38.395833 -76.740102,38.390001 -76.751341,38.390001 -76.751341,38.395833 -76.740102,38.395833
MD|St. Marys|183|-76.728862,38.407495 -76.728862,38.401664 -76.740102,38.401664 -76.740102,38.407495 -76.728862,38.407495
MD|St. Marys|184|-76.728862,38.401664 -76.728862,38.395833 -76.740102,38.395833 -76.740102,38.401664 -76.728862,38.401664
MD|St. Marys|185|-76.728862,38.395833 -76.728862,38.390001 -76.740102,38.390001 -76.740102,38.395833 -76.728862,38.395833
MD|St. Marys|186|-76.740102,38.390001 -76.740102,38.38417 -76.751341,38.38417 -76.751341,38.390001 -76.740102,38.390001
MD|St. Marys|187|-76.740102,38.38417 -76.740102,38.378339 -76.751341,38.378339 -76.751341,38.38417 -76.740102,38.38417
MD|St. Marys|188|-76.740102,38.378339 -76.740102,38.372508 -76.751341,38.372508 -76.751341,38.378339 -76.740102,38.378339
MD|St. Marys|189|-76.728862,38.390001 -76.728862,38.38417 -76.740102,38.38417 -76.740102,38.390001 -76.728862,38.390001
MD|St. Marys|190|-76.728862,38.38417 -76.728862,38.378339 -76.740102,38.378339 -76.740102,38.38417 -76.728862,38.38417
MD|St. Marys|191|-76.728862,38.378339 -76.728862,38.372508 -76.740102,38.372508 -76.740102,38.378339 -76.728862,38.378339
MD|St. Marys|192|-76.695027,38.542111 -76.695027,38.539758 -76.695915,38.54023 -76.698128,38.542183 -76.695027,38.542111 -76.727081,38.511902 -76.72438,38.511303 -76.718277,38.510403 -76.714882,38.510002 -76.711884,38.510002 -76.710876,38.508305 -76.710105,38.507306 -76.728862,38.507306 -76.728862,38.511843 -76.727081,38.511902
MD|St. Marys|193|-76.710105,38.507306 -76.708481,38.505203 -76.708072,38.504018 -76.728862,38.504018 -76.728862,38.507306 -76.710105,38.507306
MD|St. Marys|194|-76.728862,38.504018 -76.720122,38.504018 -76.720122,38.496518 -76.728862,38.496518 -76.728862,38.504018
MD|St. Marys|195|-76.720122,38.504018 -76.711383,38.504018 -76.711383,38.496518 -76.720122,38.496518 -76.720122,38.504018
MD|St. Marys|196|-76.711383,38.504018 -76.708072,38.504018 -76.707481,38.502304 -76.703079,38.501804 -76.700676,38.498703 -76.697521,38.496518 -76.711383,38.496518 -76.711383,38.504018
MD|St. Marys|197|-76.728862,38.496518 -76.723236,38.496518 -76.723236,38.484867 -76.728862,38.484867 -76.728862,38.496518
MD|St. Marys|198|-76.711986,38.496518 -76.711986,38.490693 -76.723236,38.490693 -76.723236,38.496518 -76.711986,38.496518
MD|St. Marys|199|-76.711986,38.490693 -76.711986,38.484867 -76.723236,38.484867 -76.723236,38.490693 -76.711986,38.490693
