State|County|ID| Polygon Point Coordinates
MD|Somerset|11|-75.950186,38.179971 -75.949682,38.180657 -75.948174,38.182123 -75.942375,38.187066 -75.940113,38.188417 -75.938414,38.189038 -75.938414,38.179632 -75.950186,38.179632 -75.950186,38.179971
MD|Somerset|12|-75.950186,38.179632 -75.938414,38.179632 -75.938414,38.174018 -75.945207,38.174018 -75.945041,38.174454 -75.945215,38.174821 -75.945911,38.174454 -75.94601,38.174018 -75.950099,38.174018 -75.950186,38.174103 -75.950186,38.179632
MD|Somerset|13|-75.950099,38.174018 -75.94601,38.174018 -75.946259,38.172921 -75.944635,38.170471 -75.944461,38.169258 -75.944751,38.169075 -75.945244,38.169144 -75.94642,38.170002 -75.9471,38.170334 -75.948376,38.172348 -75.950099,38.174018 -75.945207,38.174018 -75.938414,38.174018 -75.938414,38.169404 -75.938459,38.169396 -75.938894,38.169121 -75.939097,38.168457 -75.9393,38.168274 -75.939706,38.168297 -75.940837,38.169556 -75.941272,38.169671 -75.942344,38.169579 -75.943446,38.170288 -75.94391,38.170952 -75.944171,38.17212 -75.945215,38.173241 -75.945302,38.173768 -75.945207,38.174018 -75.938414,38.162424 -75.939696,38.162424 -75.939648,38.162689 -75.9393,38.162918 -75.938414,38.162959 -75.938414,38.162424 -75.942924,38.162963 -75.941822,38.163101 -75.94093,38.162424 -75.950186,38.162424 -75.950186,38.164118 -75.949679,38.16516 -75.948085,38.167656 -75.947534,38.168274 -75.947244,38.168274 -75.947021,38.167978 -75.946925,38.167427 -75.94562,38.166626 -75.945446,38.165641 -75.944779,38.164978 -75.944373,38.163742 -75.943793,38.163101 -75.942924,38.162963
MD|Somerset|14|-75.950186,38.162424 -75.944358,38.162424 -75.944358,38.151175 -75.950186,38.151175 -75.950186,38.162424
MD|Somerset|15|-75.938414,38.162424 -75.938414,38.153754 -75.93901,38.154196 -75.939357,38.154219 -75.939444,38.154059 -75.939386,38.153784 -75.938414,38.152556 -75.938414,38.151175 -75.944358,38.151175 -75.944358,38.162424 -75.94093,38.162424 -75.940314,38.161956 -75.939967,38.161933 -75.939764,38.162048 -75.939696,38.162424 -75.938414,38.162424
MD|Somerset|16|-75.950186,38.151175 -75.9443,38.151175 -75.9443,38.140036 -75.950186,38.140036 -75.950186,38.151175
MD|Somerset|17|-75.9443,38.151175 -75.938414,38.151175 -75.938414,38.140036 -75.9443,38.140036 -75.9443,38.151175
MD|Somerset|18|-75.950186,38.140036 -75.938414,38.140036 -75.938414,38.134467 -75.950186,38.134467 -75.950186,38.140036
MD|Somerset|19|-75.950186,38.134467 -75.938414,38.134467 -75.938414,38.13179 -75.938864,38.131947 -75.940516,38.131786 -75.941849,38.132084 -75.942863,38.131603 -75.943356,38.13158 -75.943559,38.131672 -75.94379,38.132198 -75.944573,38.132473 -75.947355,38.132175 -75.949065,38.131465 -75.949499,38.130733 -75.949702,38.129588 -75.948716,38.128375 -75.948368,38.127688 -75.948455,38.127528 -75.949788,38.12707 -75.950186,38.127082 -75.950186,38.134467 -75.938414,38.121676 -75.946596,38.121676 -75.945442,38.125628 -75.945558,38.126613 -75.945123,38.126498 -75.944514,38.125926 -75.942892,38.125123 -75.942486,38.1255 -75.941443,38.125568 -75.941153,38.12643 -75.940487,38.126636 -75.939414,38.125629 -75.938414,38.125487 -75.938414,38.121676
MD|Somerset|20|-75.938923,38.111352 -75.938414,38.11151 -75.938414,38.110583 -75.938894,38.110963 -75.938923,38.111352 -75.949702,38.118607 -75.948311,38.119134 -75.9475,38.119729 -75.946863,38.12076 -75.946596,38.121676 -75.938414,38.121676 -75.938414,38.113226 -75.938634,38.11316 -75.939097,38.113298 -75.939793,38.114259 -75.940227,38.11664 -75.941097,38.11783 -75.940981,38.118288 -75.940691,38.118562 -75.940256,38.118608 -75.939474,38.118311 -75.939213,38.118563 -75.939184,38.118837 -75.939329,38.119158 -75.939967,38.119707 -75.940228,38.120577 -75.940691,38.120714 -75.940894,38.1206 -75.940952,38.119524 -75.941995,38.1187 -75.942226,38.116891 -75.942024,38.115312 -75.943037,38.114144 -75.943037,38.113572 -75.942603,38.112725 -75.94211,38.112428 -75.940691,38.112016 -75.94069,38.111833 -75.941009,38.111695 -75.942255,38.111672 -75.943008,38.111832 -75.944312,38.112427 -75.945297,38.113091 -75.947152,38.116044 -75.949064,38.117303 -75.949702,38.118607
MD|Somerset|21|-75.938414,38.189038 -75.936604,38.189699 -75.935792,38.189859 -75.932158,38.189801 -75.932158,38.179209 -75.938414,38.179209 -75.938414,38.189038
MD|Somerset|22|-75.932158,38.189801 -75.931441,38.18979 -75.929179,38.189928 -75.926598,38.190317 -75.926082,38.190256 -75.926082,38.179209 -75.932158,38.179209 -75.932158,38.189801
MD|Somerset|23|-75.926082,38.190256 -75.925438,38.190179 -75.925061,38.189836 -75.92507,38.189323 -75.92509,38.188188 -75.924989,38.188009 -75.926082,38.188009 -75.926082,38.190256 -75.910921,38.196326 -75.910921,38.188009 -75.923125,38.188009 -75.923476,38.189355 -75.923495,38.190019 -75.92335,38.190339 -75.922393,38.190499 -75.919521,38.191964 -75.915895,38.19352 -75.911978,38.195831 -75.910921,38.196326
MD|Somerset|24|-75.918371,38.188009 -75.918371,38.179209 -75.926082,38.179209 -75.926082,38.188009 -75.924989,38.188009 -75.924858,38.187776 -75.924394,38.187455 -75.92393,38.187386 -75.923118,38.186562 -75.922016,38.186562 -75.9219,38.187112 -75.922741,38.187409 -75.923118,38.187981 -75.923125,38.188009 -75.918371,38.188009
MD|Somerset|25|-75.910921,38.188009 -75.910921,38.179209 -75.918371,38.179209 -75.918371,38.188009 -75.910921,38.188009
MD|Somerset|26|-75.927347,38.179209 -75.927347,38.173285 -75.938414,38.173285 -75.938414,38.179209 -75.927347,38.179209
MD|Somerset|27|-75.938414,38.173285 -75.927347,38.173285 -75.927347,38.16723 -75.937531,38.16723 -75.937676,38.168091 -75.937966,38.168755 -75.93785,38.16951 -75.938414,38.169404 -75.938414,38.173285
MD|Somerset|28|-75.921874,38.179209 -75.921874,38.16723 -75.927347,38.16723 -75.927347,38.179209 -75.921874,38.179209
MD|Somerset|29|-75.910921,38.179209 -75.910921,38.173223 -75.921874,38.173223 -75.921874,38.179209 -75.910921,38.179209
MD|Somerset|30|-75.910921,38.173223 -75.910921,38.172389 -75.911,38.172254 -75.910971,38.171223 -75.910921,38.171096 -75.910921,38.16723 -75.921874,38.16723 -75.921874,38.173223 -75.910921,38.173223
MD|Somerset|31|-75.925409,38.16723 -75.925409,38.159029 -75.931404,38.159029 -75.931096,38.159118 -75.930748,38.159393 -75.930197,38.160537 -75.929675,38.162757 -75.931501,38.164337 -75.931791,38.165276 -75.932023,38.165527 -75.933936,38.16571 -75.935096,38.16626 -75.937154,38.166741 -75.937502,38.167061 -75.937531,38.16723 -75.925409,38.16723 -75.932865,38.159029 -75.938414,38.159029 -75.938414,38.162959 -75.937792,38.162987 -75.937154,38.162574 -75.936169,38.161293 -75.934748,38.161132 -75.933705,38.161293 -75.933154,38.160766 -75.932777,38.15969 -75.932865,38.159029
MD|Somerset|32|-75.925409,38.159029 -75.925409,38.153655 -75.933277,38.153655 -75.933444,38.15486 -75.933067,38.155318 -75.931878,38.156142 -75.931502,38.157103 -75.931125,38.157561 -75.931125,38.157905 -75.931965,38.158569 -75.932052,38.158843 -75.931404,38.159029 -75.925409,38.159029 -75.938414,38.153754 -75.938414,38.159029 -75.932865,38.159029 -75.932893,38.15882 -75.932574,38.158179 -75.931965,38.157882 -75.931965,38.157607 -75.932313,38.156669 -75.93269,38.156165 -75.933618,38.15573 -75.934111,38.155043 -75.93414,38.154563 -75.933722,38.153655 -75.938279,38.153655 -75.938414,38.153754
MD|Somerset|33|-75.925409,38.16723 -75.92058,38.16723 -75.92058,38.153655 -75.925409,38.153655 -75.925409,38.16723
MD|Somerset|34|-75.910921,38.16723 -75.910921,38.160442 -75.92058,38.160442 -75.92058,38.16723 -75.910921,38.16723
MD|Somerset|35|-75.910921,38.160442 -75.910921,38.153655 -75.92058,38.153655 -75.92058,38.160442 -75.910921,38.160442
MD|Somerset|36|-75.933277,38.153655 -75.932646,38.153655 -75.932646,38.14832 -75.932748,38.148199 -75.933183,38.148313 -75.933351,38.149221 -75.933038,38.15193 -75.933277,38.153655 -75.938279,38.153655 -75.933722,38.153655 -75.93356,38.153304 -75.933502,38.152503 -75.933792,38.152113 -75.934082,38.152045 -75.935879,38.153029 -75.937415,38.153212 -75.938053,38.153487 -75.938279,38.153655 -75.938414,38.152556 -75.938372,38.152503 -75.936082,38.151884 -75.935763,38.151678 -75.935502,38.150969 -75.934719,38.150236 -75.934746,38.148298 -75.934169,38.146871 -75.933734,38.146734 -75.932646,38.146753 -75.932646,38.139844 -75.938414,38.139844 -75.938414,38.152556
MD|Somerset|37|-75.932646,38.153655 -75.92113,38.153655 -75.92113,38.148391 -75.921154,38.148427 -75.921589,38.148725 -75.923589,38.149274 -75.923965,38.150396 -75.923183,38.151151 -75.923154,38.151609 -75.923559,38.151746 -75.925908,38.150877 -75.926603,38.15035 -75.927763,38.149916 -75.928632,38.149298 -75.929067,38.149298 -75.929966,38.149664 -75.93127,38.149481 -75.931937,38.14916 -75.932646,38.14832 -75.932646,38.153655 -75.925747,38.139844 -75.932646,38.139844 -75.932646,38.146753 -75.93243,38.146757 -75.931734,38.146482 -75.931241,38.14575 -75.930227,38.144834 -75.930401,38.143941 -75.929937,38.142499 -75.929242,38.141995 -75.927155,38.140942 -75.925747,38.139844
MD|Somerset|38|-75.92113,38.153655 -75.910921,38.153655 -75.910921,38.148849 -75.911095,38.148494 -75.912807,38.146777 -75.913213,38.146686 -75.913444,38.146846 -75.913763,38.147625 -75.914139,38.149135 -75.914458,38.149387 -75.915038,38.149319 -75.91527,38.14909 -75.915937,38.147762 -75.91643,38.147762 -75.916546,38.1479 -75.916516,38.148976 -75.916777,38.148953 -75.917821,38.147602 -75.917734,38.147328 -75.916952,38.147053 -75.916546,38.146664 -75.916575,38.146366 -75.917474,38.146412 -75.920314,38.147168 -75.92113,38.148391 -75.92113,38.153655 -75.914576,38.144878 -75.914663,38.144214 -75.914895,38.143825 -75.915242,38.143733 -75.916083,38.144352 -75.91759,38.144535 -75.917909,38.144878 -75.917909,38.145199 -75.916691,38.145382 -75.915677,38.146068 -75.915155,38.14616 -75.91472,38.145908 -75.914576,38.144878
MD|Somerset|39|-75.921217,38.135571 -75.938414,38.135571 -75.938414,38.139844 -75.925747,38.139844 -75.922693,38.137462 -75.921649,38.136821 -75.921244,38.136157 -75.921217,38.135571
MD|Somerset|40|-75.938414,38.13179 -75.938414,38.135571 -75.921217,38.135571 -75.921186,38.134876 -75.920838,38.13412 -75.92081,38.133502 -75.920404,38.132357 -75.920926,38.131877 -75.921577,38.131774 -75.922013,38.131774 -75.922665,38.132289 -75.923534,38.131946 -75.923596,38.131774 -75.932051,38.131774 -75.932865,38.132038 -75.933359,38.131774 -75.935008,38.131774 -75.936024,38.132175 -75.93643,38.132175 -75.936817,38.131774 -75.938369,38.131774 -75.938414,38.13179
MD|Somerset|41|-75.938414,38.11151 -75.938112,38.111604 -75.93762,38.111146 -75.936895,38.110917 -75.936692,38.110459 -75.936663,38.109956 -75.936808,38.109772 -75.93704,38.109681 -75.93817,38.110139 -75.938344,38.110528 -75.938414,38.110583 -75.938414,38.11151 -75.922013,38.131774 -75.921577,38.131774 -75.92194,38.131717 -75.922013,38.131774 -75.938369,38.131774 -75.936817,38.131774 -75.936893,38.131695 -75.937618,38.131512 -75.938369,38.131774 -75.935008,38.131774 -75.933359,38.131774 -75.933851,38.131512 -75.934691,38.131649 -75.935008,38.131774 -75.932051,38.131774 -75.923596,38.131774 -75.923708,38.131465 -75.92365,38.130137 -75.924085,38.129565 -75.927418,38.127048 -75.928548,38.127002 -75.929707,38.126544 -75.931272,38.126338 -75.932083,38.125972 -75.932982,38.125949 -75.933387,38.126109 -75.934488,38.127002 -75.934807,38.128147 -75.934749,38.12849 -75.934401,38.128765 -75.933619,38.128902 -75.933213,38.129154 -75.932199,38.129314 -75.931098,38.130275 -75.930402,38.130458 -75.929011,38.130275 -75.928837,38.130733 -75.932051,38.131774 -75.937909,38.125123 -75.937591,38.124606 -75.936693,38.123896 -75.936664,38.123324 -75.937156,38.121882 -75.936925,38.121264 -75.935592,38.120348 -75.934896,38.120165 -75.934578,38.119822 -75.934693,38.11854 -75.93423,38.117716 -75.93423,38.117258 -75.934578,38.117052 -75.935708,38.117029 -75.936953,38.11664 -75.937533,38.116296 -75.93817,38.114877 -75.937793,38.113412 -75.938414,38.113226 -75.938414,38.125487 -75.938024,38.125431 -75.937909,38.125123
MD|Somerset|42|-75.910921,38.196326 -75.910266,38.196632 -75.906466,38.197799 -75.904291,38.198714 -75.903425,38.199009 -75.903425,38.188897 -75.910921,38.188897 -75.910921,38.196326
MD|Somerset|43|-75.903425,38.199009 -75.90342,38.199011 -75.897287,38.200147 -75.897287,38.188897 -75.903425,38.188897 -75.903425,38.199009
MD|Somerset|44|-75.897287,38.200147 -75.896632,38.200268 -75.895356,38.200657 -75.892193,38.201892 -75.891868,38.202044 -75.891868,38.188897 -75.897287,38.188897 -75.897287,38.200147
MD|Somerset|45|-75.887232,38.203881 -75.886507,38.203606 -75.885738,38.20236 -75.884855,38.200653 -75.884595,38.199806 -75.884711,38.199073 -75.88506,38.198364 -75.885119,38.19715 -75.884424,38.19596 -75.884288,38.195177 -75.891868,38.195177 -75.891868,38.202044 -75.888073,38.203813 -75.887232,38.203881 -75.881521,38.199072 -75.87923,38.198475 -75.878081,38.198333 -75.878081,38.195177 -75.879606,38.195177 -75.879609,38.195294 -75.882276,38.198248 -75.882275,38.198889 -75.882043,38.199072 -75.881521,38.199072
MD|Somerset|46|-75.884288,38.195177 -75.884077,38.193968 -75.883729,38.193373 -75.882338,38.192136 -75.882223,38.191106 -75.882861,38.188897 -75.891868,38.188897 -75.891868,38.195177 -75.884288,38.195177 -75.878081,38.195177 -75.878081,38.188897 -75.880596,38.188897 -75.880513,38.188999 -75.879933,38.189159 -75.879701,38.18964 -75.879293,38.191608 -75.879264,38.192203 -75.880075,38.19273 -75.88022,38.193028 -75.879958,38.193852 -75.879581,38.194332 -75.879606,38.195177 -75.878081,38.195177
MD|Somerset|47|-75.854109,38.236074 -75.854109,38.227684 -75.855332,38.227987 -75.856058,38.228811 -75.856609,38.228994 -75.857538,38.228993 -75.859192,38.228512 -75.860265,38.228626 -75.860411,38.228786 -75.860354,38.230618 -75.860557,38.231098 -75.861458,38.232219 -75.8614,38.232723 -75.861052,38.233044 -75.860401,38.233213 -75.858847,38.233411 -75.858238,38.233686 -75.856846,38.235518 -75.854756,38.235862 -75.854118,38.236068 -75.854109,38.236074 -75.854109,38.206404 -75.854109,38.20132 -75.863533,38.20132 -75.861872,38.202667 -75.860132,38.203629 -75.857058,38.204867 -75.855753,38.205165 -75.854109,38.206404
MD|Somerset|48|-75.86597,38.197104 -75.878081,38.197104 -75.878081,38.198333 -75.877751,38.198292 -75.875894,38.198382 -75.874654,38.198565 -75.870659,38.199664 -75.869296,38.200214 -75.868426,38.200306 -75.867904,38.199849 -75.867612,38.19788 -75.866654,38.197263 -75.86597,38.197104 -75.854109,38.20132 -75.854109,38.197104 -75.864878,38.197104 -75.864653,38.197264 -75.864944,38.198179 -75.864509,38.199415 -75.86451,38.200171 -75.864104,38.200858 -75.863533,38.20132 -75.854109,38.20132
MD|Somerset|49|-75.878081,38.197104 -75.870092,38.197104 -75.870092,38.188897 -75.878081,38.188897 -75.878081,38.197104
MD|Somerset|50|-75.870092,38.197104 -75.86597,38.197104 -75.865668,38.197034 -75.864943,38.197058 -75.864878,38.197104 -75.862097,38.197104 -75.862097,38.188897 -75.870092,38.188897 -75.870092,38.197104
MD|Somerset|51|-75.862097,38.197104 -75.854109,38.197104 -75.854109,38.188897 -75.862097,38.188897 -75.862097,38.197104
MD|Somerset|52|-75.900619,38.188897 -75.900619,38.182532 -75.910921,38.182532 -75.910921,38.188897 -75.900619,38.188897
MD|Somerset|53|-75.900619,38.182532 -75.900619,38.176168 -75.910921,38.176168 -75.910921,38.182532 -75.900619,38.182532
MD|Somerset|54|-75.900619,38.188897 -75.895468,38.188897 -75.895468,38.176168 -75.900619,38.176168 -75.900619,38.188897
MD|Somerset|55|-75.885167,38.188897 -75.885167,38.182532 -75.895468,38.182532 -75.895468,38.188897 -75.885167,38.188897
MD|Somerset|56|-75.885167,38.182532 -75.885167,38.176168 -75.895468,38.176168 -75.895468,38.182532 -75.885167,38.182532
MD|Somerset|57|-75.879863,38.188897 -75.879863,38.176168 -75.885167,38.176168 -75.885167,38.188897 -75.882861,38.188897 -75.88295,38.188588 -75.882747,38.187993 -75.882399,38.187764 -75.881703,38.187787 -75.881297,38.188038 -75.880596,38.188897 -75.879863,38.188897
MD|Somerset|58|-75.869561,38.188897 -75.869561,38.182532 -75.879863,38.182532 -75.879863,38.188897 -75.869561,38.188897
MD|Somerset|59|-75.869561,38.182532 -75.869561,38.176168 -75.879863,38.176168 -75.879863,38.182532 -75.869561,38.182532
MD|Somerset|60|-75.869561,38.188897 -75.86441,38.188897 -75.86441,38.176168 -75.869561,38.176168 -75.869561,38.188897
MD|Somerset|61|-75.854109,38.188897 -75.854109,38.182532 -75.86441,38.182532 -75.86441,38.188897 -75.854109,38.188897
MD|Somerset|62|-75.854109,38.182532 -75.854109,38.176168 -75.86441,38.176168 -75.86441,38.182532 -75.854109,38.182532
MD|Somerset|63|-75.906842,38.164329 -75.910921,38.164329 -75.910921,38.171096 -75.910682,38.170491 -75.910566,38.169461 -75.907697,38.166049 -75.907407,38.166049 -75.906827,38.166805 -75.90645,38.166919 -75.906305,38.166736 -75.906276,38.166049 -75.906842,38.164329 -75.910921,38.176168 -75.894895,38.176168 -75.894895,38.169855 -75.895083,38.169891 -75.895373,38.170143 -75.895459,38.171105 -75.895951,38.172043 -75.89598,38.17273 -75.896647,38.172868 -75.89714,38.17209 -75.897749,38.17209 -75.898126,38.172365 -75.897894,38.172891 -75.898097,38.172937 -75.900069,38.172617 -75.900793,38.173029 -75.902939,38.173602 -75.906563,38.173832 -75.90694,38.174153 -75.910071,38.174497 -75.910535,38.174428 -75.910622,38.17397 -75.910419,38.173879 -75.90926,38.17397 -75.909231,38.173856 -75.909376,38.173581 -75.910826,38.172551 -75.910921,38.172389 -75.910921,38.176168 -75.898363,38.164329 -75.903463,38.164329 -75.903436,38.1644 -75.902914,38.164835 -75.902073,38.165132 -75.901116,38.165384 -75.900246,38.165384 -75.898363,38.164329
