State|County|ID| Polygon Point Coordinates
MD|Wicomico|1|-75.824539,38.479324 -75.823479,38.481251 -75.817795,38.48698 -75.814964,38.489021 -75.814284,38.489124 -75.814284,38.478717 -75.824173,38.478717 -75.824539,38.479324
MD|Wicomico|2|-75.802668,38.490886 -75.802668,38.484361 -75.814284,38.484361 -75.814284,38.489124 -75.802668,38.490886
MD|Wicomico|3|-75.802668,38.484361 -75.802668,38.478717 -75.814284,38.478717 -75.814284,38.484361 -75.802668,38.484361
MD|Wicomico|4|-75.813519,38.478717 -75.813519,38.466633 -75.814705,38.466633 -75.814674,38.466686 -75.815544,38.469601 -75.818481,38.472561 -75.822678,38.476238 -75.824173,38.478717 -75.813519,38.478717
MD|Wicomico|5|-75.802668,38.478717 -75.802668,38.472675 -75.813519,38.472675 -75.813519,38.478717 -75.802668,38.478717
MD|Wicomico|6|-75.802668,38.472675 -75.802668,38.466633 -75.813519,38.466633 -75.813519,38.472675 -75.802668,38.472675
MD|Wicomico|7|-75.787868,38.497789 -75.787868,38.488782 -75.802668,38.488782 -75.802668,38.490886 -75.80027,38.491249 -75.794434,38.492603 -75.792,38.494411 -75.787868,38.497789
MD|Wicomico|8|-75.802668,38.488782 -75.795268,38.488782 -75.795268,38.479923 -75.802668,38.479923 -75.802668,38.488782
MD|Wicomico|9|-75.795268,38.488782 -75.787868,38.488782 -75.787868,38.479923 -75.795268,38.479923 -75.795268,38.488782
MD|Wicomico|10|-75.802668,38.479923 -75.797735,38.479923 -75.797735,38.466633 -75.802668,38.466633 -75.802668,38.479923
MD|Wicomico|11|-75.787868,38.479923 -75.787868,38.473278 -75.797735,38.473278 -75.797735,38.479923 -75.787868,38.479923
MD|Wicomico|12|-75.787868,38.473278 -75.787868,38.466633 -75.797735,38.466633 -75.797735,38.473278 -75.787868,38.473278
MD|Wicomico|13|-75.775975,38.503603 -75.775975,38.495844 -75.787868,38.495844 -75.787868,38.497789 -75.784744,38.500343 -75.781837,38.501823 -75.775975,38.503603
MD|Wicomico|14|-75.787868,38.495844 -75.781922,38.495844 -75.781922,38.484819 -75.787868,38.484819 -75.787868,38.495844
MD|Wicomico|15|-75.781922,38.495844 -75.775975,38.495844 -75.775975,38.484819 -75.781922,38.484819 -75.781922,38.495844
MD|Wicomico|16|-75.766238,38.506324 -75.766238,38.498284 -75.775975,38.498284 -75.775975,38.503603 -75.771545,38.504948 -75.766238,38.506324
MD|Wicomico|17|-75.766238,38.498284 -75.766238,38.491551 -75.775975,38.491551 -75.775975,38.498284 -75.766238,38.498284
MD|Wicomico|18|-75.766238,38.491551 -75.766238,38.484819 -75.775975,38.484819 -75.775975,38.491551 -75.766238,38.491551
MD|Wicomico|19|-75.777053,38.484819 -75.777053,38.478757 -75.787868,38.478757 -75.787868,38.484819 -75.777053,38.484819
MD|Wicomico|20|-75.777053,38.478757 -75.777053,38.472695 -75.787868,38.472695 -75.787868,38.478757 -75.777053,38.478757
