State|County|ID| Polygon Point Coordinates
MD|Montgomery|1|-77.505364,39.181803 -77.505364,39.17143 -77.516025,39.17143 -77.514099,39.17411 -77.510696,39.17831 -77.507896,39.180412 -77.505364,39.181803
MD|Montgomery|2|-77.505364,39.17143 -77.505364,39.166074 -77.519017,39.166074 -77.517899,39.168312 -77.516396,39.170914 -77.516025,39.17143 -77.505364,39.17143
MD|Montgomery|3|-77.522134,39.157567 -77.521194,39.161011 -77.519997,39.164112 -77.519017,39.166074 -77.513071,39.166074 -77.513071,39.157567 -77.522134,39.157567
MD|Montgomery|4|-77.513071,39.166074 -77.505364,39.166074 -77.505364,39.157567 -77.513071,39.157567 -77.513071,39.166074
MD|Montgomery|5|-77.495058,39.184031 -77.495058,39.17665 -77.505364,39.17665 -77.505364,39.181803 -77.504799,39.182114 -77.495058,39.184031
MD|Montgomery|6|-77.495058,39.17665 -77.495058,39.170289 -77.505364,39.170289 -77.505364,39.17665 -77.495058,39.17665
MD|Montgomery|7|-77.495058,39.170289 -77.495058,39.163928 -77.505364,39.163928 -77.505364,39.170289 -77.495058,39.170289
MD|Montgomery|8|-77.495058,39.163928 -77.495058,39.157567 -77.505364,39.157567 -77.505364,39.163928 -77.495058,39.163928
MD|Montgomery|9|-77.495058,39.184031 -77.485497,39.185913 -77.483995,39.186616 -77.483995,39.179222 -77.495058,39.179222 -77.495058,39.184031
MD|Montgomery|10|-77.483995,39.186616 -77.479095,39.188911 -77.477394,39.190514 -77.476894,39.191337 -77.476894,39.179222 -77.483995,39.179222 -77.483995,39.186616
MD|Montgomery|11|-77.495058,39.179222 -77.485976,39.179222 -77.485976,39.172003 -77.495058,39.172003 -77.495058,39.179222
MD|Montgomery|12|-77.485976,39.179222 -77.476894,39.179222 -77.476894,39.172003 -77.485976,39.172003 -77.485976,39.179222
MD|Montgomery|13|-77.485976,39.172003 -77.485976,39.164785 -77.495058,39.164785 -77.495058,39.172003 -77.485976,39.172003
MD|Montgomery|14|-77.485976,39.164785 -77.485976,39.157567 -77.495058,39.157567 -77.495058,39.164785 -77.485976,39.164785
MD|Montgomery|15|-77.476894,39.172003 -77.476894,39.164785 -77.485976,39.164785 -77.485976,39.172003 -77.476894,39.172003
MD|Montgomery|16|-77.476894,39.164785 -77.476894,39.157567 -77.485976,39.157567 -77.485976,39.164785 -77.476894,39.164785
MD|Montgomery|17|-77.474003,39.206505 -77.473999,39.206512 -77.473595,39.208412 -77.470894,39.211113 -77.464897,39.215214 -77.463141,39.216522 -77.463141,39.206505 -77.474003,39.206505
MD|Montgomery|18|-77.463141,39.216522 -77.459396,39.219311 -77.457675,39.220218 -77.457675,39.206505 -77.463141,39.206505 -77.463141,39.216522
MD|Montgomery|19|-77.475899,39.201111 -77.475395,39.203712 -77.474003,39.206505 -77.466485,39.206505 -77.466485,39.199063 -77.475416,39.199063 -77.475899,39.201111
MD|Montgomery|20|-77.466485,39.206505 -77.457675,39.206505 -77.457675,39.199063 -77.466485,39.199063 -77.466485,39.206505
MD|Montgomery|21|-77.466904,39.199063 -77.466904,39.191419 -77.476844,39.191419 -77.475693,39.193314 -77.474998,39.195713 -77.475098,39.197712 -77.475416,39.199063 -77.466904,39.199063
