State|County|ID| Polygon Point Coordinates
MD|Prince Georges|63|-76.888199,39.131512 -76.885597,39.130711 -76.884499,39.127411 -76.882698,39.125412 -76.879799,39.12281 -76.878409,39.121051 -76.889347,39.121051 -76.889347,39.129453 -76.888199,39.131512
MD|Prince Georges|64|-76.889347,39.121051 -76.882411,39.121051 -76.882411,39.111601 -76.889347,39.111601 -76.889347,39.121051
MD|Prince Georges|65|-76.882411,39.121051 -76.878409,39.121051 -76.875298,39.117111 -76.874433,39.116405 -76.874433,39.111601 -76.882411,39.111601 -76.882411,39.121051
MD|Prince Georges|66|-76.889347,39.111601 -76.88189,39.111601 -76.88189,39.102811 -76.889347,39.102811 -76.889347,39.111601
MD|Prince Georges|67|-76.88189,39.111601 -76.874433,39.111601 -76.874433,39.102811 -76.88189,39.102811 -76.88189,39.111601
MD|Prince Georges|68|-76.889347,39.102811 -76.88189,39.102811 -76.88189,39.094021 -76.889347,39.094021 -76.889347,39.102811
MD|Prince Georges|69|-76.88189,39.102811 -76.874433,39.102811 -76.874433,39.094021 -76.88189,39.094021 -76.88189,39.102811
MD|Prince Georges|70|-76.874433,39.116405 -76.873093,39.115311 -76.870193,39.113411 -76.868446,39.112836 -76.868446,39.103386 -76.874433,39.103386 -76.874433,39.116405
MD|Prince Georges|71|-76.868446,39.112836 -76.862,39.110714 -76.860434,39.110714 -76.860434,39.103386 -76.868446,39.103386 -76.868446,39.112836
MD|Prince Georges|72|-76.874433,39.103386 -76.867433,39.103386 -76.867433,39.094021 -76.874433,39.094021 -76.874433,39.103386
MD|Prince Georges|73|-76.867433,39.103386 -76.860434,39.103386 -76.860434,39.094021 -76.867433,39.094021 -76.867433,39.103386
MD|Prince Georges|74|-76.856499,39.110714 -76.852446,39.109608 -76.852446,39.102227 -76.860434,39.102227 -76.860434,39.110714 -76.856499,39.110714
MD|Prince Georges|75|-76.852446,39.102227 -76.852446,39.094021 -76.860434,39.094021 -76.860434,39.102227 -76.852446,39.102227
MD|Prince Georges|76|-76.852446,39.109608 -76.852097,39.109512 -76.848595,39.108913 -76.84332,39.106606 -76.84332,39.101204 -76.852446,39.101204 -76.852446,39.109608
MD|Prince Georges|77|-76.84332,39.101204 -76.84332,39.094021 -76.852446,39.094021 -76.852446,39.101204 -76.84332,39.101204
MD|Prince Georges|78|-76.889347,39.094021 -76.883594,39.094021 -76.883594,39.082629 -76.889347,39.082629 -76.889347,39.094021
MD|Prince Georges|79|-76.883594,39.094021 -76.87784,39.094021 -76.87784,39.082629 -76.883594,39.082629 -76.883594,39.094021
MD|Prince Georges|80|-76.889347,39.082629 -76.883594,39.082629 -76.883594,39.071236 -76.889347,39.071236 -76.889347,39.082629
MD|Prince Georges|81|-76.883594,39.082629 -76.87784,39.082629 -76.87784,39.071236 -76.883594,39.071236 -76.883594,39.082629
MD|Prince Georges|82|-76.87784,39.094021 -76.872087,39.094021 -76.872087,39.082629 -76.87784,39.082629 -76.87784,39.094021
MD|Prince Georges|83|-76.872087,39.094021 -76.866333,39.094021 -76.866333,39.082629 -76.872087,39.082629 -76.872087,39.094021
MD|Prince Georges|84|-76.87784,39.082629 -76.872087,39.082629 -76.872087,39.071236 -76.87784,39.071236 -76.87784,39.082629
MD|Prince Georges|85|-76.872087,39.082629 -76.866333,39.082629 -76.866333,39.071236 -76.872087,39.071236 -76.872087,39.082629
MD|Prince Georges|86|-76.866333,39.094021 -76.86058,39.094021 -76.86058,39.082629 -76.866333,39.082629 -76.866333,39.094021
MD|Prince Georges|87|-76.86058,39.094021 -76.854827,39.094021 -76.854827,39.082629 -76.86058,39.082629 -76.86058,39.094021
MD|Prince Georges|88|-76.866333,39.082629 -76.86058,39.082629 -76.86058,39.071236 -76.866333,39.071236 -76.866333,39.082629
MD|Prince Georges|89|-76.86058,39.082629 -76.854827,39.082629 -76.854827,39.071236 -76.86058,39.071236 -76.86058,39.082629
MD|Prince Georges|90|-76.854827,39.094021 -76.849073,39.094021 -76.849073,39.082629 -76.854827,39.082629 -76.854827,39.094021
MD|Prince Georges|91|-76.849073,39.094021 -76.84332,39.094021 -76.84332,39.082629 -76.849073,39.082629 -76.849073,39.094021
MD|Prince Georges|92|-76.854827,39.082629 -76.849073,39.082629 -76.849073,39.071236 -76.854827,39.071236 -76.854827,39.082629
MD|Prince Georges|93|-76.849073,39.082629 -76.84332,39.082629 -76.84332,39.071236 -76.849073,39.071236 -76.849073,39.082629
MD|Prince Georges|94|-76.889347,39.071236 -76.883594,39.071236 -76.883594,39.059843 -76.889347,39.059843 -76.889347,39.071236
MD|Prince Georges|95|-76.883594,39.071236 -76.87784,39.071236 -76.87784,39.059843 -76.883594,39.059843 -76.883594,39.071236
MD|Prince Georges|96|-76.889347,39.059843 -76.883594,39.059843 -76.883594,39.04845 -76.889347,39.04845 -76.889347,39.059843
MD|Prince Georges|97|-76.883594,39.059843 -76.87784,39.059843 -76.87784,39.04845 -76.883594,39.04845 -76.883594,39.059843
MD|Prince Georges|98|-76.87784,39.071236 -76.872087,39.071236 -76.872087,39.059843 -76.87784,39.059843 -76.87784,39.071236
MD|Prince Georges|99|-76.872087,39.071236 -76.866333,39.071236 -76.866333,39.059843 -76.872087,39.059843 -76.872087,39.071236
MD|Prince Georges|100|-76.87784,39.059843 -76.872087,39.059843 -76.872087,39.04845 -76.87784,39.04845 -76.87784,39.059843
MD|Prince Georges|101|-76.872087,39.059843 -76.866333,39.059843 -76.866333,39.04845 -76.872087,39.04845 -76.872087,39.059843
MD|Prince Georges|102|-76.889347,39.04845 -76.883594,39.04845 -76.883594,39.037057 -76.889347,39.037057 -76.889347,39.04845
MD|Prince Georges|103|-76.883594,39.04845 -76.87784,39.04845 -76.87784,39.037057 -76.883594,39.037057 -76.883594,39.04845
MD|Prince Georges|104|-76.889347,39.037057 -76.883594,39.037057 -76.883594,39.025664 -76.889347,39.025664 -76.889347,39.037057
MD|Prince Georges|105|-76.883594,39.037057 -76.87784,39.037057 -76.87784,39.025664 -76.883594,39.025664 -76.883594,39.037057
MD|Prince Georges|106|-76.87784,39.04845 -76.872087,39.04845 -76.872087,39.037057 -76.87784,39.037057 -76.87784,39.04845
MD|Prince Georges|107|-76.872087,39.04845 -76.866333,39.04845 -76.866333,39.037057 -76.872087,39.037057 -76.872087,39.04845
MD|Prince Georges|108|-76.87784,39.037057 -76.872087,39.037057 -76.872087,39.025664 -76.87784,39.025664 -76.87784,39.037057
MD|Prince Georges|109|-76.872087,39.037057 -76.866333,39.037057 -76.866333,39.025664 -76.872087,39.025664 -76.872087,39.037057
MD|Prince Georges|110|-76.866333,39.071236 -76.86058,39.071236 -76.86058,39.059843 -76.866333,39.059843 -76.866333,39.071236
MD|Prince Georges|111|-76.86058,39.071236 -76.854827,39.071236 -76.854827,39.059843 -76.86058,39.059843 -76.86058,39.071236
MD|Prince Georges|112|-76.866333,39.059843 -76.86058,39.059843 -76.86058,39.04845 -76.866333,39.04845 -76.866333,39.059843
MD|Prince Georges|113|-76.86058,39.059843 -76.854827,39.059843 -76.854827,39.04845 -76.86058,39.04845 -76.86058,39.059843
MD|Prince Georges|114|-76.854827,39.071236 -76.849073,39.071236 -76.849073,39.059843 -76.854827,39.059843 -76.854827,39.071236
MD|Prince Georges|115|-76.849073,39.071236 -76.84332,39.071236 -76.84332,39.059843 -76.849073,39.059843 -76.849073,39.071236
MD|Prince Georges|116|-76.854827,39.059843 -76.849073,39.059843 -76.849073,39.04845 -76.854827,39.04845 -76.854827,39.059843
MD|Prince Georges|117|-76.849073,39.059843 -76.84332,39.059843 -76.84332,39.04845 -76.849073,39.04845 -76.849073,39.059843
MD|Prince Georges|118|-76.866333,39.04845 -76.86058,39.04845 -76.86058,39.037057 -76.866333,39.037057 -76.866333,39.04845
MD|Prince Georges|119|-76.86058,39.04845 -76.854827,39.04845 -76.854827,39.037057 -76.86058,39.037057 -76.86058,39.04845
MD|Prince Georges|120|-76.866333,39.037057 -76.86058,39.037057 -76.86058,39.025664 -76.866333,39.025664 -76.866333,39.037057
MD|Prince Georges|121|-76.86058,39.037057 -76.854827,39.037057 -76.854827,39.025664 -76.86058,39.025664 -76.86058,39.037057
MD|Prince Georges|122|-76.854827,39.04845 -76.849073,39.04845 -76.849073,39.037057 -76.854827,39.037057 -76.854827,39.04845
MD|Prince Georges|123|-76.849073,39.04845 -76.84332,39.04845 -76.84332,39.037057 -76.849073,39.037057 -76.849073,39.04845
MD|Prince Georges|124|-76.854827,39.037057 -76.849073,39.037057 -76.849073,39.025664 -76.854827,39.025664 -76.854827,39.037057
MD|Prince Georges|125|-76.849073,39.037057 -76.84332,39.037057 -76.84332,39.025664 -76.849073,39.025664 -76.849073,39.037057
MD|Prince Georges|126|-76.964593,39.025664 -76.964593,39.014608 -76.97459,39.014608 -76.969093,39.022114 -76.96637,39.025664 -76.964593,39.025664
MD|Prince Georges|127|-76.98166,39.004887 -76.979797,39.007214 -76.977295,39.010914 -76.97459,39.014608 -76.971336,39.014608 -76.971336,39.004887 -76.98166,39.004887
MD|Prince Georges|128|-76.971336,39.014608 -76.964593,39.014608 -76.964593,39.004887 -76.971336,39.004887 -76.971336,39.014608
MD|Prince Georges|129|-76.990036,38.992668 -76.987801,38.996613 -76.985298,38.999813 -76.982201,39.004211 -76.98166,39.004887 -76.980686,39.004887 -76.980686,38.992668 -76.990036,38.992668
MD|Prince Georges|130|-76.980686,39.004887 -76.975322,39.004887 -76.975322,38.992668 -76.980686,38.992668 -76.980686,39.004887
MD|Prince Georges|131|-76.964593,39.004887 -76.964593,38.998778 -76.975322,38.998778 -76.975322,39.004887 -76.964593,39.004887
MD|Prince Georges|132|-76.964593,38.998778 -76.964593,38.992668 -76.975322,38.992668 -76.975322,38.998778 -76.964593,38.998778
MD|Prince Georges|133|-76.964593,39.025664 -76.956647,39.025664 -76.956647,39.017415 -76.964593,39.017415 -76.964593,39.025664
