State|County|ID| Polygon Point Coordinates
MD|Dorchester|1|-76.289291,38.629387 -76.288445,38.628952 -76.286987,38.628838 -76.286263,38.627876 -76.285126,38.627235 -76.283638,38.627052 -76.282669,38.625793 -76.281769,38.625118 -76.281624,38.624809 -76.279434,38.624519 -76.278969,38.624706 -76.278845,38.624699 -76.278845,38.610877 -76.279121,38.611088 -76.279381,38.611679 -76.279533,38.613602 -76.280144,38.614311 -76.280869,38.614265 -76.281281,38.614471 -76.281487,38.615089 -76.281487,38.616673 -76.282936,38.619892 -76.285042,38.623146 -76.286263,38.624386 -76.286819,38.625454 -76.288567,38.626251 -76.289444,38.626892 -76.289673,38.629044 -76.289558,38.629272 -76.289291,38.629387
MD|Dorchester|2|-76.262122,38.609514 -76.269611,38.609514 -76.269791,38.609734 -76.27063,38.610146 -76.27066,38.610374 -76.269173,38.610374 -76.267311,38.61108 -76.266754,38.611107 -76.265732,38.610783 -76.26503,38.610874 -76.263779,38.610348 -76.263573,38.610531 -76.263603,38.611286 -76.263336,38.61195 -76.264008,38.612495 -76.264565,38.613506 -76.264565,38.613895 -76.264183,38.614265 -76.264153,38.615108 -76.264389,38.616001 -76.263771,38.616093 -76.262985,38.615955 -76.262611,38.616138 -76.262122,38.616535 -76.262122,38.609514 -76.278845,38.610877 -76.278845,38.624699 -76.278358,38.624672 -76.278358,38.624039 -76.277977,38.623077 -76.277573,38.622688 -76.27655,38.622551 -76.275734,38.621773 -76.275352,38.620995 -76.273048,38.619553 -76.27285,38.619278 -76.27224,38.616623 -76.271828,38.616005 -76.271828,38.615662 -76.27224,38.61557 -76.272903,38.61573 -76.273636,38.616188 -76.273987,38.616669 -76.274017,38.617081 -76.274391,38.617538 -76.274712,38.617653 -76.27594,38.617767 -76.277428,38.61763 -76.277657,38.617287 -76.277695,38.615616 -76.276787,38.615067 -76.276726,38.614677 -76.276932,38.614265 -76.276993,38.613533 -76.278214,38.61248 -76.278221,38.612114 -76.27784,38.611702 -76.277054,38.611977 -76.276001,38.611908 -76.274864,38.612091 -76.274605,38.611794 -76.274597,38.610764 -76.274048,38.609871 -76.27475,38.609779 -76.274895,38.609642 -76.274864,38.609514 -76.27781,38.609514 -76.27813,38.610329 -76.278845,38.610877
MD|Dorchester|3|-76.27781,38.609514 -76.274864,38.609514 -76.274834,38.60939 -76.27256,38.607903 -76.270691,38.607697 -76.270142,38.607216 -76.269409,38.606873 -76.268066,38.607262 -76.266403,38.607075 -76.266083,38.607349 -76.26696,38.608086 -76.267281,38.608585 -76.268448,38.608402 -76.268799,38.608521 -76.269611,38.609514 -76.262122,38.609514 -76.262122,38.605043 -76.262558,38.605061 -76.26297,38.604877 -76.263229,38.604465 -76.26329,38.604429 -76.277046,38.604429 -76.277344,38.604721 -76.27755,38.60511 -76.277458,38.607239 -76.277573,38.60891 -76.27781,38.609514
MD|Dorchester|4|-76.262122,38.60234 -76.262122,38.600839 -76.262123,38.600849 -76.262733,38.601215 -76.262878,38.60149 -76.262825,38.602016 -76.262703,38.602383 -76.262268,38.602406 -76.262122,38.60234 -76.277046,38.604429 -76.26329,38.604429 -76.263809,38.604122 -76.265678,38.603733 -76.272942,38.603668 -76.273148,38.603371 -76.272881,38.603119 -76.271423,38.603233 -76.270576,38.603096 -76.270607,38.602272 -76.271744,38.601746 -76.272621,38.601746 -76.274109,38.602226 -76.274895,38.602592 -76.276176,38.603577 -76.277046,38.604429 -76.262122,38.591772 -76.26568,38.591772 -76.265831,38.592293 -76.265511,38.592911 -76.265892,38.593117 -76.26828,38.592888 -76.269386,38.592567 -76.269667,38.591772 -76.273457,38.591772 -76.273148,38.592155 -76.273148,38.592728 -76.272919,38.59314 -76.271606,38.594055 -76.271141,38.594879 -76.270874,38.595085 -76.270203,38.595177 -76.269913,38.595459 -76.269829,38.596046 -76.269302,38.596596 -76.268806,38.59774 -76.268539,38.597763 -76.267609,38.597031 -76.267464,38.596752 -76.265915,38.596184 -76.265305,38.595585 -76.264839,38.595585 -76.263992,38.596134 -76.263527,38.596821 -76.263557,38.597004 -76.264313,38.597393 -76.264313,38.597691 -76.263702,38.598721 -76.263695,38.599407 -76.264687,38.60062 -76.264664,38.601124 -76.263992,38.601261 -76.262444,38.600414 -76.262122,38.600456 -76.262122,38.591772
MD|Dorchester|5|-76.308319,38.572021 -76.30777,38.572617 -76.307472,38.573647 -76.306076,38.574562 -76.305405,38.575203 -76.304039,38.575569 -76.299751,38.575546 -76.297798,38.575844 -76.297035,38.57703 -76.297005,38.577606 -76.297592,38.578545 -76.297272,38.578979 -76.29599,38.580029 -76.295609,38.580692 -76.29409,38.581974 -76.293686,38.582145 -76.293686,38.571758 -76.300423,38.571758 -76.300682,38.572021 -76.301704,38.572639 -76.302284,38.5728 -76.303741,38.5728 -76.304207,38.572639 -76.304298,38.572319 -76.304619,38.572113 -76.305229,38.57193 -76.306107,38.571884 -76.306381,38.571758 -76.308136,38.571758 -76.308319,38.57177 -76.308319,38.572021
MD|Dorchester|6|-76.293686,38.571758 -76.293686,38.582145 -76.293335,38.582294 -76.292923,38.582691 -76.292747,38.583256 -76.292458,38.583462 -76.291847,38.583485 -76.290741,38.583164 -76.29007,38.583324 -76.288345,38.584469 -76.287735,38.58456 -76.2873,38.58511 -76.28701,38.58511 -76.286713,38.584858 -76.286682,38.584332 -76.287094,38.583874 -76.287849,38.583805 -76.288315,38.583416 -76.288612,38.582409 -76.288551,38.582157 -76.288902,38.581402 -76.289749,38.580257 -76.290131,38.578266 -76.289108,38.576893 -76.287064,38.576641 -76.28662,38.576447 -76.28662,38.571758 -76.293686,38.571758
MD|Dorchester|7|-76.28662,38.571758 -76.28662,38.576447 -76.286018,38.576183 -76.283478,38.575771 -76.282692,38.572704 -76.282928,38.572338 -76.282928,38.571903 -76.282801,38.571758 -76.28662,38.571758 -76.27359,38.591606 -76.273457,38.591772 -76.273091,38.591772 -76.273091,38.591012 -76.27359,38.591606 -76.280884,38.572498 -76.280853,38.572979 -76.280334,38.574421 -76.279922,38.57465 -76.279106,38.574696 -76.278526,38.575657 -76.277565,38.576321 -76.277473,38.577168 -76.277122,38.577896 -76.277214,38.578358 -76.278,38.578903 -76.277969,38.579136 -76.276978,38.579159 -76.276276,38.579689 -76.276192,38.57996 -76.276192,38.580395 -76.277031,38.581558 -76.277008,38.581741 -76.276512,38.581741 -76.275665,38.580872 -76.273796,38.581078 -76.273091,38.58147 -76.273091,38.571758 -76.280599,38.571758 -76.280655,38.571835 -76.280884,38.572498
MD|Dorchester|8|-76.273091,38.591772 -76.269667,38.591772 -76.269737,38.591572 -76.270325,38.591034 -76.270325,38.590599 -76.270615,38.590462 -76.271637,38.590645 -76.272423,38.590256 -76.272835,38.590279 -76.273033,38.590942 -76.273091,38.591012 -76.273091,38.591772 -76.273091,38.58147 -76.2724,38.581856 -76.270271,38.58268 -76.268959,38.583572 -76.268723,38.583595 -76.268547,38.582657 -76.268318,38.582405 -76.267151,38.582016 -76.266884,38.582062 -76.266884,38.582256 -76.267967,38.583504 -76.267967,38.58371 -76.267296,38.584213 -76.266563,38.585285 -76.265518,38.585335 -76.264145,38.586132 -76.263969,38.586323 -76.263969,38.586773 -76.265167,38.58762 -76.266273,38.587711 -76.266708,38.587898 -76.266998,38.588558 -76.267761,38.589455 -76.267761,38.589729 -76.267555,38.590004 -76.267174,38.590118 -76.265541,38.590092 -76.263794,38.589016 -76.263412,38.588924 -76.262886,38.588993 -76.262482,38.589386 -76.262512,38.589611 -76.262772,38.589794 -76.263733,38.590046 -76.263847,38.590298 -76.263588,38.590618 -76.263588,38.59087 -76.263847,38.591053 -76.264404,38.591236 -76.265076,38.591145 -76.265572,38.591396 -76.26568,38.591772 -76.262122,38.591772 -76.262122,38.579985 -76.273091,38.579985 -76.273091,38.58147
MD|Dorchester|9|-76.262122,38.579985 -76.262122,38.571758 -76.264657,38.571758 -76.265083,38.57201 -76.266342,38.571877 -76.266747,38.572037 -76.266747,38.572289 -76.266426,38.572609 -76.265579,38.572815 -76.265259,38.57309 -76.265083,38.573566 -76.264473,38.574116 -76.263367,38.574345 -76.26255,38.574253 -76.26252,38.574436 -76.263626,38.575397 -76.264938,38.575283 -76.265495,38.575401 -76.265663,38.575283 -76.26593,38.574326 -76.266426,38.574028 -76.266922,38.573982 -76.267563,38.574165 -76.268784,38.575264 -76.269547,38.576958 -76.270302,38.577301 -76.2715,38.577164 -76.271324,38.57634 -76.271584,38.575928 -76.271675,38.575104 -76.270943,38.574348 -76.271385,38.572952 -76.271439,38.57222 -76.271069,38.571758 -76.273091,38.571758 -76.273091,38.579985 -76.262122,38.579985
MD|Dorchester|10|-76.251003,38.613497 -76.25723,38.613497 -76.257271,38.613525 -76.257301,38.614349 -76.257156,38.614578 -76.25441,38.615517 -76.253334,38.614647 -76.251556,38.613892 -76.251003,38.613497 -76.262122,38.616535 -76.261963,38.616665 -76.261879,38.617626 -76.261703,38.617786 -76.260628,38.617832 -76.260277,38.617168 -76.25975,38.616756 -76.259514,38.616116 -76.259514,38.615337 -76.259926,38.614353 -76.259781,38.613964 -76.259008,38.613497 -76.262122,38.613497 -76.262122,38.616535 -76.249359,38.627609 -76.248871,38.627151 -76.248695,38.627094 -76.248695,38.613497 -76.249686,38.613497 -76.250534,38.614326 -76.250587,38.614849 -76.250061,38.615398 -76.250076,38.615971 -76.250938,38.617165 -76.251755,38.618904 -76.252716,38.619614 -76.254906,38.621857 -76.254906,38.622726 -76.253998,38.624622 -76.252594,38.624817 -76.251282,38.625668 -76.25087,38.626534 -76.250404,38.6269 -76.250084,38.627449 -76.249359,38.627609
