State|County|ID| Polygon Point Coordinates
MD|Charles|11|-77.213165,38.550857 -77.205131,38.550857 -77.205131,38.542697 -77.213165,38.542697 -77.213165,38.550857
MD|Charles|12|-77.205131,38.550857 -77.197098,38.550857 -77.197098,38.542697 -77.205131,38.542697 -77.205131,38.550857
MD|Charles|13|-77.213165,38.542697 -77.205131,38.542697 -77.205131,38.534538 -77.213165,38.534538 -77.213165,38.542697
MD|Charles|14|-77.205131,38.542697 -77.197098,38.542697 -77.197098,38.534538 -77.205131,38.534538 -77.205131,38.542697
MD|Charles|15|-77.176883,38.603407 -77.176883,38.594119 -77.187434,38.594119 -77.186858,38.595725 -77.186043,38.597183 -77.18528,38.597626 -77.184575,38.598356 -77.184303,38.599003 -77.184537,38.599269 -77.184509,38.599663 -77.184334,38.599987 -77.183975,38.599517 -77.183815,38.599834 -77.183767,38.600699 -77.183521,38.600768 -77.182997,38.600497 -77.18209,38.601136 -77.182075,38.601463 -77.18128,38.601387 -77.180745,38.601559 -77.178624,38.602746 -77.177006,38.603273 -77.176883,38.603407
MD|Charles|16|-77.183632,38.594119 -77.183632,38.584406 -77.19305,38.584406 -77.191807,38.585495 -77.19175,38.585903 -77.192001,38.5863 -77.191948,38.587063 -77.191437,38.588417 -77.189902,38.590273 -77.188095,38.592823 -77.187482,38.593984 -77.187434,38.594119 -77.183632,38.594119
MD|Charles|17|-77.176883,38.594119 -77.176883,38.584406 -77.183632,38.584406 -77.183632,38.594119 -77.176883,38.594119
MD|Charles|18|-77.197098,38.580365 -77.196579,38.580791 -77.193548,38.583969 -77.19305,38.584406 -77.186652,38.584406 -77.186652,38.577342 -77.197098,38.577342 -77.197098,38.580365
MD|Charles|19|-77.176883,38.584406 -77.176883,38.578203 -77.176941,38.578152 -77.177426,38.577342 -77.183776,38.577342 -77.183807,38.577614 -77.183777,38.577946 -77.183174,38.578037 -77.18354,38.578613 -77.183502,38.579353 -77.184181,38.579308 -77.184738,38.578545 -77.185516,38.578178 -77.1862,38.577342 -77.186652,38.577342 -77.186652,38.584406 -77.176883,38.584406
MD|Charles|20|-77.197098,38.577342 -77.191182,38.577342 -77.191182,38.567563 -77.192474,38.567249 -77.193245,38.566761 -77.19384,38.565666 -77.196648,38.565594 -77.196846,38.565979 -77.196869,38.565639 -77.197098,38.565627 -77.197098,38.577342
MD|Charles|21|-77.183776,38.577342 -77.177426,38.577342 -77.177711,38.576866 -77.178596,38.574875 -77.180656,38.575336 -77.181892,38.575855 -77.182541,38.57679 -77.183273,38.576332 -77.183723,38.576878 -77.183776,38.577342 -77.191182,38.567563 -77.191182,38.577342 -77.1862,38.577342 -77.186783,38.57663 -77.187218,38.576492 -77.188828,38.575432 -77.189751,38.574451 -77.189812,38.573441 -77.190384,38.572212 -77.190208,38.571529 -77.189346,38.570896 -77.189194,38.569942 -77.188972,38.569622 -77.186928,38.568832 -77.186684,38.568241 -77.186684,38.567513 -77.188095,38.56842 -77.189049,38.568417 -77.190292,38.56778 -77.191182,38.567563 -77.176883,38.563559 -77.180289,38.563559 -77.181229,38.565357 -77.181206,38.56797 -77.181496,38.569164 -77.180862,38.569859 -77.179993,38.569824 -77.179329,38.568939 -77.177544,38.568001 -77.176883,38.566574 -77.176883,38.563559 -77.182381,38.575016 -77.181572,38.573887 -77.18145,38.573406 -77.182137,38.571766 -77.182526,38.572121 -77.182823,38.572956 -77.184402,38.574108 -77.184822,38.574856 -77.185905,38.574856 -77.186447,38.574551 -77.186562,38.574741 -77.186333,38.575096 -77.185333,38.575901 -77.184311,38.576389 -77.183441,38.576214 -77.182861,38.575787 -77.182381,38.575016 -77.178017,38.571194 -77.177864,38.571594 -77.177139,38.572304 -77.177261,38.572987 -77.177902,38.574074 -77.177528,38.574158 -77.177086,38.573975 -77.176883,38.57351 -77.176883,38.570262 -77.177048,38.570229 -77.178017,38.571194
MD|Charles|22|-77.197098,38.562614 -77.197098,38.562618 -77.196991,38.562618 -77.197098,38.562614 -77.185782,38.559135 -77.185782,38.553301 -77.197098,38.553301 -77.197098,38.557308 -77.196091,38.558998 -77.195274,38.561584 -77.194954,38.561855 -77.194542,38.561928 -77.194427,38.561859 -77.194519,38.561607 -77.194923,38.561378 -77.194954,38.560989 -77.194572,38.560715 -77.193703,38.560555 -77.193291,38.559937 -77.19323,38.559204 -77.192535,38.558723 -77.190933,38.558357 -77.190582,38.557922 -77.190903,38.556824 -77.190842,38.556572 -77.190437,38.556389 -77.190269,38.558067 -77.187988,38.557465 -77.188072,38.557739 -77.189323,38.558289 -77.18866,38.559433 -77.188339,38.559525 -77.187492,38.559181 -77.18679,38.55909 -77.185782,38.559135
MD|Charles|23|-77.185782,38.553301 -77.185782,38.547508 -77.197098,38.547508 -77.197098,38.553301 -77.185782,38.553301
MD|Charles|24|-77.176883,38.563559 -77.176883,38.554875 -77.185782,38.554875 -77.185782,38.559135 -77.185776,38.559135 -77.183998,38.559776 -77.183327,38.560417 -77.18309,38.560944 -77.183067,38.562157 -77.182861,38.562519 -77.181389,38.56332 -77.18026,38.563503 -77.180289,38.563559 -77.176883,38.563559
MD|Charles|25|-77.176883,38.554875 -77.176883,38.547508 -77.185782,38.547508 -77.185782,38.554875 -77.176883,38.554875
MD|Charles|26|-77.18699,38.547508 -77.18699,38.541023 -77.197098,38.541023 -77.197098,38.547508 -77.18699,38.547508
MD|Charles|27|-77.18699,38.541023 -77.18699,38.534538 -77.197098,38.534538 -77.197098,38.541023 -77.18699,38.541023
MD|Charles|28|-77.176883,38.547508 -77.176883,38.541023 -77.18699,38.541023 -77.18699,38.547508 -77.176883,38.547508
MD|Charles|29|-77.176883,38.541023 -77.176883,38.534538 -77.18699,38.534538 -77.18699,38.541023 -77.176883,38.541023
MD|Charles|30|-77.247755,38.527859 -77.247755,38.51939 -77.257004,38.51939 -77.257675,38.521603 -77.257155,38.523405 -77.255965,38.524619 -77.255127,38.52599 -77.253822,38.526344 -77.252411,38.526382 -77.249703,38.527042 -77.247755,38.527859
MD|Charles|31|-77.25455,38.51939 -77.25455,38.509742 -77.264257,38.509742 -77.263599,38.512344 -77.262771,38.513337 -77.261936,38.514856 -77.258423,38.517532 -77.256935,38.519161 -77.257004,38.51939 -77.25455,38.51939
MD|Charles|32|-77.247755,38.51939 -77.247755,38.509742 -77.25455,38.509742 -77.25455,38.51939 -77.247755,38.51939
MD|Charles|33|-77.247755,38.527859 -77.2472,38.528091 -77.2463,38.528984 -77.245865,38.529217 -77.244728,38.5294 -77.243004,38.528736 -77.240913,38.529331 -77.23925,38.530796 -77.238609,38.532421 -77.236427,38.533066 -77.235703,38.533794 -77.235054,38.53402 -77.235054,38.525225 -77.247755,38.525225 -77.247755,38.527859
MD|Charles|34|-77.235054,38.525225 -77.235054,38.520064 -77.247755,38.520064 -77.247755,38.525225 -77.235054,38.525225
MD|Charles|35|-77.247755,38.520064 -77.241405,38.520064 -77.241405,38.509742 -77.247755,38.509742 -77.247755,38.520064
MD|Charles|36|-77.241405,38.520064 -77.235054,38.520064 -77.235054,38.509742 -77.241405,38.509742 -77.241405,38.520064
MD|Charles|37|-77.235054,38.53402 -77.234245,38.534302 -77.234143,38.534538 -77.228862,38.534538 -77.228862,38.523901 -77.235054,38.523901 -77.235054,38.53402
MD|Charles|38|-77.228862,38.534538 -77.222699,38.534538 -77.222699,38.523901 -77.228862,38.523901 -77.228862,38.534538
MD|Charles|39|-77.222699,38.534538 -77.216536,38.534538 -77.216536,38.523901 -77.222699,38.523901 -77.222699,38.534538
MD|Charles|40|-77.225795,38.523901 -77.225795,38.516822 -77.235054,38.516822 -77.235054,38.523901 -77.225795,38.523901
MD|Charles|41|-77.225795,38.516822 -77.225795,38.509742 -77.235054,38.509742 -77.235054,38.516822 -77.225795,38.516822
MD|Charles|42|-77.216536,38.523901 -77.216536,38.516822 -77.225795,38.516822 -77.225795,38.523901 -77.216536,38.523901
MD|Charles|43|-77.216536,38.516822 -77.216536,38.509742 -77.225795,38.509742 -77.225795,38.516822 -77.216536,38.516822
MD|Charles|44|-77.216536,38.534538 -77.210368,38.534538 -77.210368,38.523911 -77.216536,38.523911 -77.216536,38.534538
MD|Charles|45|-77.210368,38.534538 -77.2042,38.534538 -77.2042,38.523911 -77.210368,38.523911 -77.210368,38.534538
MD|Charles|46|-77.2042,38.534538 -77.198032,38.534538 -77.198032,38.523911 -77.2042,38.523911 -77.2042,38.534538
MD|Charles|47|-77.207284,38.523911 -77.207284,38.516826 -77.216536,38.516826 -77.216536,38.523911 -77.207284,38.523911
MD|Charles|48|-77.207284,38.516826 -77.207284,38.509742 -77.216536,38.509742 -77.216536,38.516826 -77.207284,38.516826
MD|Charles|49|-77.198032,38.523911 -77.198032,38.516826 -77.207284,38.516826 -77.207284,38.523911 -77.198032,38.523911
MD|Charles|50|-77.198032,38.516826 -77.198032,38.509742 -77.207284,38.509742 -77.207284,38.516826 -77.198032,38.516826
MD|Charles|51|-77.187457,38.534538 -77.187457,38.528339 -77.198032,38.528339 -77.198032,38.534538 -77.187457,38.534538
MD|Charles|52|-77.187457,38.528339 -77.187457,38.52214 -77.198032,38.52214 -77.198032,38.528339 -77.187457,38.528339
MD|Charles|53|-77.176883,38.534538 -77.176883,38.528339 -77.187457,38.528339 -77.187457,38.534538 -77.176883,38.534538
MD|Charles|54|-77.176883,38.528339 -77.176883,38.52214 -77.187457,38.52214 -77.187457,38.528339 -77.176883,38.528339
MD|Charles|55|-77.187457,38.52214 -77.187457,38.515941 -77.198032,38.515941 -77.198032,38.52214 -77.187457,38.52214
MD|Charles|56|-77.187457,38.515941 -77.187457,38.509742 -77.198032,38.509742 -77.198032,38.515941 -77.187457,38.515941
MD|Charles|57|-77.176883,38.52214 -77.176883,38.515941 -77.187457,38.515941 -77.187457,38.52214 -77.176883,38.52214
MD|Charles|58|-77.176883,38.515941 -77.176883,38.509742 -77.187457,38.509742 -77.187457,38.515941 -77.176883,38.515941
MD|Charles|59|-77.176883,38.603407 -77.176025,38.604343 -77.174583,38.605198 -77.174237,38.605143 -77.173546,38.605644 -77.172028,38.606319 -77.171003,38.606662 -77.16967,38.606869 -77.169196,38.606865 -77.169196,38.597161 -77.176883,38.597161 -77.176883,38.603407
MD|Charles|60|-77.169196,38.606865 -77.166289,38.606844 -77.165993,38.607037 -77.165398,38.607048 -77.165138,38.606892 -77.163834,38.606827 -77.163394,38.606441 -77.162401,38.606485 -77.162401,38.597161 -77.169196,38.597161 -77.169196,38.606865
MD|Charles|61|-77.162401,38.606485 -77.162044,38.6065 -77.161392,38.606319 -77.159569,38.606495 -77.158623,38.606201 -77.155197,38.606007 -77.155197,38.597161 -77.162401,38.597161 -77.162401,38.606485
MD|Charles|62|-77.176883,38.597161 -77.167652,38.597161 -77.167652,38.590061 -77.176883,38.590061 -77.176883,38.597161
MD|Charles|63|-77.167652,38.590061 -77.167652,38.58338 -77.167709,38.583382 -77.170578,38.584103 -77.171494,38.583862 -77.172729,38.582825 -77.172974,38.58239 -77.173013,38.58204 -77.176883,38.58204 -77.176883,38.590061 -77.167652,38.590061
MD|Charles|64|-77.155197,38.597161 -77.155197,38.591898 -77.167652,38.591898 -77.167652,38.597161 -77.155197,38.597161
MD|Charles|65|-77.167652,38.591898 -77.155197,38.591898 -77.155197,38.58973 -77.155495,38.58984 -77.155693,38.590225 -77.156311,38.590012 -77.157799,38.590317 -77.160202,38.590519 -77.161499,38.589817 -77.162804,38.586254 -77.162559,38.585064 -77.162758,38.584675 -77.164284,38.584389 -77.164696,38.584015 -77.164909,38.583511 -77.165718,38.583111 -77.166428,38.583347 -77.167652,38.58338 -77.167652,38.591898 -77.155197,38.586358 -77.155197,38.585664 -77.155281,38.58567 -77.15535,38.586002 -77.155197,38.586358 -77.155197,38.584926 -77.155197,38.58204 -77.15781,38.58204 -77.157768,38.582085 -77.157104,38.582394 -77.155815,38.584328 -77.155273,38.584877 -77.155197,38.584926 -77.155197,38.588654 -77.155197,38.586717 -77.155792,38.586987 -77.157806,38.588394 -77.160202,38.589561 -77.160286,38.589996 -77.159973,38.590168 -77.156723,38.589451 -77.155197,38.588654
MD|Charles|66|-77.155197,38.606007 -77.15419,38.605949 -77.153244,38.605578 -77.151087,38.605845 -77.150276,38.605576 -77.149345,38.605518 -77.147812,38.605885 -77.146543,38.606571 -77.145698,38.60725 -77.145698,38.599002 -77.155197,38.599002 -77.155197,38.606007
MD|Charles|67|-77.145698,38.60725 -77.144652,38.608091 -77.144066,38.608784 -77.143242,38.609238 -77.142637,38.609833 -77.141355,38.610266 -77.140663,38.610733 -77.140259,38.610882 -77.138985,38.610634 -77.136753,38.61122 -77.134701,38.611907 -77.134117,38.612177 -77.134117,38.604662 -77.145698,38.604662 -77.145698,38.60725
MD|Charles|68|-77.134117,38.604662 -77.134117,38.599002 -77.145698,38.599002 -77.145698,38.604662 -77.134117,38.604662
MD|Charles|69|-77.144429,38.593906 -77.144429,38.592949 -77.144829,38.593014 -77.144485,38.593845 -77.144429,38.593906 -77.144429,38.595924 -77.144429,38.594666 -77.144493,38.594643 -77.145203,38.594856 -77.144836,38.595585 -77.144429,38.595924 -77.144429,38.592892 -77.144429,38.592603 -77.145626,38.592603 -77.144429,38.592892 -77.155197,38.599002 -77.144429,38.599002 -77.144429,38.596323 -77.14505,38.595661 -77.145248,38.595028 -77.145584,38.595001 -77.145058,38.594547 -77.144478,38.594437 -77.144905,38.593868 -77.145592,38.594398 -77.145531,38.593933 -77.144997,38.593708 -77.145699,38.593117 -77.145973,38.59341 -77.146904,38.593475 -77.14724,38.593739 -77.147469,38.593418 -77.148209,38.59354 -77.148399,38.593781 -77.148338,38.593098 -77.148605,38.592674 -77.148262,38.592609 -77.147789,38.593235 -77.147644,38.593246 -77.147629,38.592987 -77.147469,38.592953 -77.146744,38.593124 -77.146179,38.592964 -77.146446,38.592613 -77.146445,38.592603 -77.155197,38.592603 -77.155197,38.599002
MD|Charles|70|-77.144429,38.590026 -77.144429,38.589109 -77.145264,38.589615 -77.145691,38.590103 -77.145111,38.589821 -77.144684,38.589855 -77.14463,38.59005 -77.144429,38.590026 -77.144429,38.592603 -77.144429,38.591965 -77.14521,38.591854 -77.145218,38.592194 -77.145752,38.592457 -77.145737,38.591976 -77.146057,38.592499 -77.145626,38.592603 -77.144429,38.592603 -77.144429,38.591749 -77.144429,38.590447 -77.144608,38.590424 -77.145004,38.591114 -77.145874,38.591137 -77.145958,38.590717 -77.146164,38.591068 -77.145729,38.591648 -77.145279,38.591545 -77.144429,38.591749 -77.155197,38.592603 -77.146445,38.592603 -77.146339,38.591908 -77.146965,38.591511 -77.146408,38.591454 -77.146637,38.590725 -77.1464,38.590214 -77.146744,38.589272 -77.146904,38.589272 -77.147255,38.589813 -77.147324,38.589256 -77.147148,38.589203 -77.147171,38.588871 -77.147377,38.588619 -77.149193,38.588058 -77.149841,38.587502 -77.15081,38.587387 -77.150986,38.587475 -77.151329,38.588203 -77.150154,38.588696 -77.149925,38.589115 -77.150116,38.589127 -77.15049,38.58876 -77.151306,38.588726 -77.15136,38.589157 -77.151207,38.589523 -77.151756,38.589157 -77.152,38.589508 -77.15229,38.589279 -77.154366,38.589424 -77.155197,38.58973 -77.155197,38.592603 -77.144429,38.583552 -77.144429,38.58204 -77.155197,38.58204 -77.155197,38.584926 -77.15416,38.585583 -77.155197,38.585664 -77.155197,38.586358 -77.155067,38.586658 -77.155197,38.586717 -77.155197,38.588654 -77.154617,38.588352 -77.15313,38.587471 -77.152649,38.586811 -77.152496,38.586269 -77.152687,38.5858 -77.152191,38.585907 -77.152031,38.585609 -77.151932,38.585953 -77.151657,38.585941 -77.151024,38.584637 -77.150032,38.584057 -77.149139,38.584061 -77.148346,38.583199 -77.14727,38.582836 -77.146477,38.582897 -77.144958,38.583458 -77.144429,38.583552
MD|Charles|71|-77.134117,38.599002 -77.134117,38.596991 -77.136261,38.596706 -77.138306,38.596088 -77.139412,38.595177 -77.139702,38.595642 -77.139961,38.595482 -77.140312,38.595528 -77.140312,38.595764 -77.140617,38.595638 -77.141167,38.595806 -77.141655,38.596397 -77.141388,38.595795 -77.140976,38.595501 -77.140617,38.595512 -77.140266,38.595299 -77.139877,38.595356 -77.139542,38.59481 -77.139595,38.594254 -77.140167,38.593174 -77.139984,38.592335 -77.140121,38.591854 -77.139816,38.591446 -77.139835,38.591351 -77.140938,38.591351 -77.140877,38.591476 -77.141441,38.592045 -77.142021,38.59201 -77.142273,38.592793 -77.141975,38.593216 -77.142265,38.593204 -77.1427,38.593616 -77.142731,38.593235 -77.142914,38.593052 -77.142624,38.59285 -77.142654,38.592541 -77.142128,38.591862 -77.142342,38.591747 -77.14209,38.591656 -77.14183,38.591793 -77.141472,38.591396 -77.141497,38.591351 -77.144429,38.591351 -77.144429,38.591749 -77.144165,38.591812 -77.143845,38.591652 -77.143486,38.592098 -77.144429,38.591965 -77.144429,38.592892 -77.144287,38.592926 -77.144429,38.592949 -77.144429,38.593906 -77.144188,38.594166 -77.143547,38.593891 -77.143913,38.594334 -77.143669,38.59454 -77.142792,38.594372 -77.143394,38.595039 -77.144429,38.594666 -77.144429,38.595924 -77.144333,38.596004 -77.144363,38.596394 -77.144429,38.596323 -77.144429,38.599002 -77.134117,38.599002 -77.134117,38.596032 -77.134117,38.591351 -77.138055,38.591351 -77.138298,38.591541 -77.138344,38.592155 -77.138168,38.592396 -77.137741,38.592339 -77.138062,38.593178 -77.13752,38.594112 -77.137085,38.594284 -77.137207,38.594658 -77.136627,38.595512 -77.137756,38.594704 -77.138191,38.594608 -77.139069,38.592323 -77.139175,38.592812 -77.138809,38.594315 -77.137978,38.595158 -77.136604,38.595909 -77.135361,38.596321 -77.134422,38.596165 -77.134117,38.596032
MD|Charles|72|-77.140938,38.591351 -77.139835,38.591351 -77.139931,38.590866 -77.140503,38.590752 -77.140594,38.590534 -77.141144,38.590706 -77.141365,38.590897 -77.141304,38.59108 -77.141014,38.591194 -77.140938,38.591351 -77.144429,38.589109 -77.144429,38.590026 -77.144241,38.590004 -77.143921,38.590267 -77.142937,38.590382 -77.142899,38.590553 -77.143173,38.590645 -77.143234,38.591042 -77.143494,38.590572 -77.144429,38.590447 -77.144429,38.591351 -77.141497,38.591351 -77.141724,38.590942 -77.141563,38.590488 -77.142662,38.588802 -77.143127,38.588642 -77.144333,38.58905 -77.144429,38.589109 -77.134117,38.591351 -77.134117,38.58204 -77.144429,38.58204 -77.144429,38.583552 -77.14328,38.583755 -77.142548,38.584473 -77.142273,38.585022 -77.142349,38.585564 -77.1427,38.586063 -77.142761,38.586655 -77.14241,38.587223 -77.141945,38.587475 -77.141449,38.587353 -77.141129,38.586773 -77.140778,38.586422 -77.140488,38.586353 -77.140671,38.587059 -77.139671,38.587467 -77.139221,38.587357 -77.138794,38.586914 -77.138115,38.586746 -77.138565,38.587177 -77.138542,38.587528 -77.138412,38.587677 -77.137512,38.587585 -77.136711,38.588428 -77.136589,38.59058 -77.137001,38.590523 -77.138055,38.591351 -77.134117,38.591351
MD|Charles|73|-77.176883,38.58204 -77.173013,38.58204 -77.173149,38.580811 -77.174881,38.579979 -77.176883,38.578203 -77.176883,38.58204 -77.164596,38.578895 -77.164596,38.567947 -77.170225,38.567947 -77.170181,38.568096 -77.169594,38.568497 -77.170105,38.569237 -77.168846,38.572056 -77.167961,38.573208 -77.170067,38.573986 -77.17157,38.574791 -77.170349,38.575996 -77.169777,38.577011 -77.169823,38.577568 -77.170189,38.577965 -77.169975,38.578625 -77.169037,38.579002 -77.168152,38.578945 -77.166924,38.57803 -77.166214,38.577938 -77.164596,38.578895 -77.176323,38.570374 -77.176883,38.570262 -77.176883,38.57351 -77.1763,38.572174 -77.175842,38.571636 -77.176323,38.570374
MD|Charles|74|-77.154044,38.58204 -77.154044,38.574159 -77.164596,38.574159 -77.164596,38.578895 -77.164169,38.579147 -77.163658,38.579266 -77.163353,38.578899 -77.162788,38.578674 -77.160583,38.578545 -77.159607,38.579205 -77.160217,38.579636 -77.160248,38.580158 -77.159706,38.579853 -77.159348,38.579853 -77.159355,38.580387 -77.15781,38.58204 -77.154044,38.58204
MD|Charles|75|-77.164596,38.574159 -77.154044,38.574159 -77.154044,38.567947 -77.164596,38.567947 -77.164596,38.574159
MD|Charles|76|-77.176883,38.566574 -77.176849,38.566502 -77.176262,38.565857 -77.17598,38.564857 -77.173759,38.564655 -77.172165,38.565479 -77.171432,38.565231 -77.17131,38.566128 -77.170563,38.566799 -77.170225,38.567947 -77.164769,38.567947 -77.164769,38.561135 -77.176883,38.561135 -77.176883,38.566574
MD|Charles|77|-77.164769,38.561135 -77.164769,38.555724 -77.176883,38.555724 -77.176883,38.561135 -77.164769,38.561135
MD|Charles|78|-77.154044,38.567947 -77.154044,38.561835 -77.164769,38.561835 -77.164769,38.567947 -77.154044,38.567947
MD|Charles|79|-77.154044,38.561835 -77.154044,38.555724 -77.164769,38.555724 -77.164769,38.561835 -77.154044,38.561835
MD|Charles|80|-77.14408,38.58204 -77.14408,38.575461 -77.154044,38.575461 -77.154044,38.58204 -77.14408,38.58204
MD|Charles|81|-77.14408,38.575461 -77.14408,38.568882 -77.154044,38.568882 -77.154044,38.575461 -77.14408,38.575461
MD|Charles|82|-77.134117,38.58204 -77.134117,38.575461 -77.14408,38.575461 -77.14408,38.58204 -77.134117,38.58204
MD|Charles|83|-77.134117,38.575461 -77.134117,38.568882 -77.14408,38.568882 -77.14408,38.575461 -77.134117,38.575461
MD|Charles|84|-77.14408,38.568882 -77.14408,38.562303 -77.154044,38.562303 -77.154044,38.568882 -77.14408,38.568882
MD|Charles|85|-77.14408,38.562303 -77.14408,38.555724 -77.154044,38.555724 -77.154044,38.562303 -77.14408,38.562303
MD|Charles|86|-77.134117,38.568882 -77.134117,38.562303 -77.14408,38.562303 -77.14408,38.568882 -77.134117,38.568882
MD|Charles|87|-77.134117,38.562303 -77.134117,38.555724 -77.14408,38.555724 -77.14408,38.562303 -77.134117,38.562303
MD|Charles|88|-77.176883,38.555724 -77.17023,38.555724 -77.17023,38.545871 -77.176883,38.545871 -77.176883,38.555724
MD|Charles|89|-77.17023,38.555724 -77.163578,38.555724 -77.163578,38.545871 -77.17023,38.545871 -77.17023,38.555724
MD|Charles|90|-77.163578,38.555724 -77.156925,38.555724 -77.156925,38.545871 -77.163578,38.545871 -77.163578,38.555724
MD|Charles|91|-77.166904,38.545871 -77.166904,38.539302 -77.176883,38.539302 -77.176883,38.545871 -77.166904,38.545871
MD|Charles|92|-77.166904,38.539302 -77.166904,38.532733 -77.176883,38.532733 -77.176883,38.539302 -77.166904,38.539302
MD|Charles|93|-77.156925,38.545871 -77.156925,38.539302 -77.166904,38.539302 -77.166904,38.545871 -77.156925,38.545871
MD|Charles|94|-77.156925,38.539302 -77.156925,38.532733 -77.166904,38.532733 -77.166904,38.539302 -77.156925,38.539302
MD|Charles|95|-77.145521,38.555724 -77.145521,38.549976 -77.156925,38.549976 -77.156925,38.555724 -77.145521,38.555724
MD|Charles|96|-77.145521,38.549976 -77.145521,38.544228 -77.156925,38.544228 -77.156925,38.549976 -77.145521,38.549976
MD|Charles|97|-77.134117,38.555724 -77.134117,38.549976 -77.145521,38.549976 -77.145521,38.555724 -77.134117,38.555724
MD|Charles|98|-77.134117,38.549976 -77.134117,38.544228 -77.145521,38.544228 -77.145521,38.549976 -77.134117,38.549976
